Date,Sample,Field,NDF,Clouds,Species,Type,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
18-Sep,S1,P3,57.39448441,partly cloudy,horse,Lab,0,0.99,7.64,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.392727273,13.63636364
18-Sep,S1,P4,53.92804561,partly cloudy,cattle/sheep,Lab,0,0.99,4.77,4.72,0.836,0,0,0,0.92,0,0.6,0,0,1.02,0.656,0,0,1.08,11.8
18-Sep,S1,P4,53.92804561,partly cloudy,cattle/sheep,Field,4.399,4.7,5.51,4.55,4.38,4.446,4.08,4.4,1.9,4.55,9.49,4.89,3.43,3.332,22.46,24.732,29.004,22.688,34.1
18-Sep,S1,P5,55.70554,partly cloudy,none,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.164,0,0,1.08,15.5
18-Sep,S1,P5,55.70554,partly cloudy,none,Field,17.347,17.766,24.248,17.553,17.311,19.731,18.316,18.655,9.51,20.905,46.379,21.5,15.32,14.102,94.189,109.317,131.774,110.76,40.4
18-Sep,S1,P6,60.08246948,partly cloudy,horse,Field,62.084,51.898,76.138,49.211,43.475,49.193,41.064,55.354,31.757,56.656,124.961,50.904,42.189,47.306,216.23,244.127,271.153,289.48,34
18-Sep,S1,P6,60.08246948,partly cloudy,horse,Lab,0,0.99,7.544,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0,14
18-Sep,S2,K1,61.13763742,partly cloudy,cattle,Field,102.183,105.76,150.896,100.06,96.659,102.901,95.019,112.745,56.812,101.103,226.067,90.769,98.327,94.912,405.572,479.896,520.906,473.255,36
18-Sep,S2,K1,61.13763742,partly cloudy,cattle,Lab,0,0.99,6.68,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,0.490909091,18.27272727
18-Sep,S2,K2,51.21686675,partly cloudy,cattle,Field,144.513,134.346,192.686,128.078,121.645,137.711,135.619,149.285,65.656,123.466,329.958,120.372,109.417,85.406,580.186,746.137,859.272,761.341,31.2
18-Sep,S2,K2,51.21686675,partly cloudy,cattle,Lab,0,0,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.670909091,0,0,1.08,15.45454545
18-Sep,S2,K3,61.01491702,partly cloudy,cattle,Field,120.36,104.82,132.528,106.521,102.728,110.198,116.836,123.975,59.998,100.559,216.576,89.01,100.383,74.44,416.524,461.746,588.649,562.938,30.6
18-Sep,S2,K3,61.01491702,partly cloudy,cattle,Lab,0,1.99,16.23,12.16444444,3.04,0.73,0,0,0.46,0,0.6,0,0,1.02,0.82,0,0,1.08,14.22222222
18-Sep,S2,K4,58.344,partly cloudy,cattle,Field,262.539,235.124,337.887,237.869,227.001,255.76,250.293,283.818,141.865,256.041,562.162,227.847,228.67,208.038,966.76,1160.102,1419.092,1331.807,28.5
18-Sep,S2,K4,58.344,partly cloudy,cattle,Lab,0,0.495,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,0.216,14.9
18-Sep,S2,K5,52.37146283,partly cloudy,cattle,Field,283.455,245.088,331.277,253.972,226.635,235.821,240.904,290.531,148.092,240.329,532.423,229.705,245.933,208.136,983.666,1085.736,1330.388,1186.205,33.8
18-Sep,S2,K5,52.37146283,partly cloudy,cattle,Lab,0,0.99,7.64,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.074545455,0,0,0.981818182,15.36363636
18-Sep,S2,K6,61.04062,partly cloudy,cattle,Field,188.005,168.844,252.109,167.279,165.266,202.818,178.314,203.315,98.888,185.27,422.333,154.178,170.818,140.158,767.754,937.334,957.176,966.513,22.5
18-Sep,S2,K6,61.04062,partly cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.714,0,0,0,1.08,14.4
18-Sep,S2,P1,47.54290574,partly cloudy,horse,Lab,0,0.81,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,13.18181818
18-Sep,S2,P1,47.54290574,partly cloudy,horse,Field,0,0,0.92,0,0.73,1.39,1.17,1.1,0.48,0.46,0,0,1.255,0.784,0.81,0.84,0,0,34
18-Sep,S2,P2,55.34552179,partly cloudy,cattle,Field,0,0.658,0.92,0.91,0.949,1.942,1.75,1.65,0.903,0.46,0,0,2.29,0.98,1.37,0.84,0.88,1.08,44.1
18-Sep,S2,P2,55.34552179,partly cloudy,cattle,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.612,0,0,0,0,13.8
18-Sep,S2,P3,61.04424885,partly cloudy,horse,Lab,0,0.99,14.32,9.44,3.04,0.73,0,0,0.92,0.36,0.6,0,0,1.203636364,0.298181818,0,0,1.08,9.545454545
18-Sep,S2,P3,61.04424885,partly cloudy,horse,Field,0.83,0.94,1.84,0.91,0.73,1.39,1.17,1.1,0.48,1.37,1.9,0.98,1.14,0.98,4.83,5.91,6.19,5.38,31.6
18-Sep,S2,P4,54.85912,partly cloudy,cattle/sheep,Field,5.312,5.64,7.166,5.005,5.11,5.56,5.134,4.95,2.38,5.47,12.65,5.86,3.43,3.92,27.775,32.752,39.444,32.26,36.3
18-Sep,S2,P4,54.85912,partly cloudy,cattle/sheep,Lab,0,0.99,5.73,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.738,0,0,1.08,14.4
18-Sep,S2,P5,57.5791725,partly cloudy,none,Lab,0,0.99,4.77,5.66,0.76,0,0,0,0.836363636,0,0.6,0,0,0.649090909,0,0,0,1.08,12.45454545
18-Sep,S2,P5,57.5791725,partly cloudy,none,Field,19.588,20.116,24.156,19.737,18.781,20.007,19.542,20.415,10.93,20.174,44.037,21.694,17.948,13.906,105.619,109.655,129.828,98.933,39.9
18-Sep,S2,P6,62.18606886,partly cloudy,horse,Field,59.76,52.65,67.868,58.948,50.994,50.168,54.306,66.855,36.132,62.801,142.105,59.502,54.081,48.48,245.695,287.514,354.551,339.482,42.7
18-Sep,S2,P6,62.18606886,partly cloudy,horse,Lab,0,0.99,5.73,5.66,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0.082,0,0,0.648,13.9
25-Sep,S1,K2,47.46032793,cloudy,cattle,Field,156.133,127.672,193.42,139.174,128.224,153.624,151.539,164.965,70.696,154.618,330.588,103.764,121.422,103.039,594.756,767.07,880.941,948.662,30.5
25-Sep,S1,K2,47.46032793,cloudy,cattle,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0.176,0.6,0,0,1.02,0.164,0,0,1.08,15.6
25-Sep,S1,K3,52.86502099,cloudy,cattle,Lab,0,0.99,4.857272727,4.72,0.76,0,0,0,0.46,0,0.6,0,0.410909091,3.976363636,2.82,1.358181818,0.447272727,0.883636364,14.90909091
25-Sep,S1,K3,52.86502099,cloudy,cattle,Field,89.64,98.804,135.47,91.506,92.79,116.797,101.493,97.667,44.309,87.306,182.663,68.198,82.777,67.58,350.027,464.278,461.032,433.792,30.3
25-Sep,S1,K4,50.50188,cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,17.3
25-Sep,S1,K4,50.50188,cloudy,cattle,Field,154.224,153.146,217.39,150.454,147.069,173.008,159.241,163.367,78.775,141.548,334.766,139.425,139.488,109.504,606.831,785.137,824.96,778.006,31.1
25-Sep,S1,K5,52.70624125,cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,18.45454545
25-Sep,S1,K5,52.70624125,cloudy,cattle,Field,147.75,145.72,191.216,146.541,137.649,154.316,150.14,159.24,77.873,129.66,264.916,116.171,139.03,111.366,527.534,607.445,704.77,612.944,30.5
25-Sep,S1,K6,51.10096038,cloudy,cattle,Lab,0,0,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.741818182,0,0,0,1.08,16.90909091
25-Sep,S1,K6,51.10096038,cloudy,cattle,Field,150.904,153.616,219.411,140.444,139.769,169.396,159.357,160.395,72.549,131.343,304.649,117.442,134.341,100.296,587.109,729.846,766.501,703.38,28.5
25-Sep,S1,P1,54.07326535,cloudy,horse,Field,0,0,0.92,0.91,1.241,2.08,2.743,2.2,0.95,0.91,0,0,3.43,1.176,1.53,0.84,0.792,0,29.4
25-Sep,S1,P1,54.07326535,cloudy,horse,Lab,0,0.99,5.73,5.66,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.96,11
25-Sep,S1,P2,51.01456291,cloudy,cattle,Field,0,0,0.92,0.91,0.803,1.528,2.33,2.2,0.95,0.46,0,0,3.43,0.98,0.81,0.756,0.088,0,28.9
25-Sep,S1,P2,51.01456291,cloudy,cattle,Lab,0,0.99,5.73,4.976363636,0.76,0,0,0,0.585454545,0,0.6,0,0,0.834545455,0,0,0,0.392727273,12.72727273
25-Sep,S1,P3,59.27933587,cloudy,horse,Field,0,0,0.92,0.91,0.73,1.459,2.156,2.255,1.046,0.46,0.189,0,3.43,0.98,1.61,0.84,0.88,1.08,29.6
25-Sep,S1,P3,59.27933587,cloudy,horse,Lab,0,0.99,6.68,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.294545455,14.90909091
25-Sep,S1,P4,50.22640112,cloudy,cattle/sheep,Field,0.83,0.94,0.92,0.91,0.73,0.69,0.58,0.935,0.48,0.91,2.215,0.98,0.114,0.98,4.03,5.06,6.102,6.45,30
25-Sep,S1,P4,50.22640112,cloudy,cattle/sheep,Lab,0,0.99,5.25,3.3,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0.82,0,0,1.08,14.1
25-Sep,S1,P5,56.12662533,cloudy,none,Lab,0,0.99,4.77,6.61,1.444,0,0,0,0.92,0.352,0.6,0,0,2.744,0.82,0.83,0.164,2.15,11
25-Sep,S1,P5,56.12662533,cloudy,none,Field,4.904545455,3.76,5.51,3.64,2.92,2.78,2.705454545,3.85,1.729090909,3.517272727,10.58545455,3.019090909,2.29,2.494545455,16.54272727,24.17272727,25.16454545,28.83636364,32.45454545
25-Sep,S1,P6,55.91086,cloudy,horse,Field,64.159,49.078,83.577,49.575,40.18,36.481,34.706,54.418,21.203,51.463,143.435,36.835,24.694,33.006,149.737,247.08,307.768,440.459,31.9
25-Sep,S1,P6,55.91086,cloudy,horse,Lab,0,0.99,7.64,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.756,12.9
25-Sep,S2,K1,57.75563549,cloudy,cattle,Field,107.744,96.736,132.253,90.778,89.28,99.009,92.977,108.07,81.82,113.812,185.004,65.758,112.046,125.958,339.965,395.566,414.602,515.732,31.3
25-Sep,S2,K1,57.75563549,cloudy,cattle,Lab,0,0.99,5.73,5.574545455,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0,16.54545455
25-Sep,S2,K2,36.49442112,cloudy,cattle,Lab,0,0.99,6.68,6.61,1.52,0,0,0,0.92,0.44,0.6,0,0,1.02,0.82,0,0,1.08,14.4
25-Sep,S2,K2,36.49442112,cloudy,cattle,Field,230.252,194.328,287.927,203.214,187.184,205.527,217.337,242.605,110.868,200.525,460.804,154.081,188.424,136.539,866.938,1081.347,1218.424,1234.273,31.4
25-Sep,S2,K3,54.55977195,cloudy,cattle,Field,88.478,86.396,118.112,87.957,84.458,103.459,93.329,94.09,45.211,81.659,159.189,63.51,81.065,70.226,328.29,389.739,441.045,402.499,33.7
25-Sep,S2,K3,54.55977195,cloudy,cattle,Lab,0,0.198,4.77,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0.574,0,0,1.08,16.6
25-Sep,S2,K4,58.05438737,cloudy,cattle,Field,143.849,142.806,200.125,139.716,135.818,163.77,151.658,159.02,76.306,141.775,289.148,124.771,137.086,120.862,527.856,640.451,743.772,693.162,34.8
25-Sep,S2,K4,58.05438737,cloudy,cattle,Lab,0,0.99,6.68,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.834545455,0,0,0,0.883636364,17.18181818
25-Sep,S2,K5,51.98791517,cloudy,cattle,Field,139.45,134.346,189.288,134.903,125.814,150.288,139.643,147.8,68.507,124.741,292.563,116.858,119.366,93.932,524.073,682.236,752.792,692.518,31.9
25-Sep,S2,K5,51.98791517,cloudy,cattle,Lab,0,0.72,4.77,3.856363636,0.76,0,0,0,0.46,0,0.6,0,0,0.834545455,0,0,0,1.08,16.45454545
25-Sep,S2,K6,58.22072829,cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,17.09090909
25-Sep,S2,K6,58.22072829,cloudy,cattle,Field,131.565,130.21,185.796,127.987,121.134,138.963,129.96,142.62,73.071,117.592,246.628,95.162,125.309,115.384,443.331,566.252,631.366,560.36,34.1
25-Sep,S2,P1,54.02754551,cloudy,horse,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.121,0,0,0,1.08,15
25-Sep,S2,P1,54.02754551,cloudy,horse,Field,0,0,0.92,0.91,0.73,2.08,2.33,1.65,0.95,0.91,0,0,2.632,0.98,2.42,1.69,0.88,0,29.3
25-Sep,S2,P2,55.93475914,cloudy,cattle,Field,0,0.94,1.84,0.992727273,1.659090909,2.78,3.447272727,3.25,1.943636364,1.37,0,0,5.301818182,1.96,3.22,1.69,0.88,0.981818182,32.18181818
25-Sep,S2,P2,55.93475914,cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0.328,0,0,0.648,17
25-Sep,S2,P3,57.63081535,cloudy,horse,Field,0,0.94,2.76,0.91,2.19,5.559,5.308,3.41,1.43,1.37,0.63,0,4.57,1.96,2.42,2.446,1.77,1.936,34.1
25-Sep,S2,P3,57.63081535,cloudy,horse,Lab,0,0.99,8.677272727,5.66,1.52,0,0,0,0.46,0.36,0.6,0,0,1.02,0.82,0,0,1.08,10.90909091
25-Sep,S2,P4,50.43522591,cloudy,cattle/sheep,Field,0.83,0.94,1.288,0.91,0.73,0.69,0.58,1.1,0.48,0.91,2.53,0.98,1.026,0.98,4.03,5.91,7.08,7.53,34.4
25-Sep,S2,P4,50.43522591,cloudy,cattle/sheep,Lab,0,0.99,6.68,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0.246,0,0,1.08,16.4
25-Sep,S2,P5,58.57718456,cloudy,none,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.074545455,0,0,1.08,16.81818182
25-Sep,S2,P5,58.57718456,cloudy,none,Field,4.98,3.76,5.878,4.095,3.504,3.056,2.92,4.4,1.9,4.1,10.12,2.93,2.29,2.94,16.262,22.875,24.408,29.462,37.5
25-Sep,S2,P6,53.33946789,cloudy,horse,Field,72.957,54.154,90.465,55.399,43.767,39.81,38.146,61.905,28.67,60.708,158.619,44.94,32.01,43.492,198.601,274.008,326.163,418.844,36.2
25-Sep,S2,P6,53.33946789,cloudy,horse,Lab,0,0.99,6.3,5.66,1.52,0,0,0,0.46,0,0.6,0,0,1.02,0.328,0,0,1.08,17.6
2-Oct,S1,K1,52.44139311,fair,cattle,Field,89.391,98.146,143.365,110.611,106.231,122.217,117.067,110.49,50.015,96.323,182.412,64.681,99.242,82.961,341.01,456.513,527.538,518.634,25.1
2-Oct,S1,K1,52.44139311,fair,cattle,Lab,0,0.99,7.64,5.66,1.52,0,0,0,0.92,0.44,0.6,0,0,1.02,0.82,0,0,1.08,13.2
2-Oct,S1,K2,53.70472,fair,cattle,Field,169.081,161.418,207.565,151.546,143.42,173.772,173.182,166.507,83.009,148.241,300.539,115.194,141.659,112.442,616.894,735.754,820.094,804.352,34.5
2-Oct,S1,K2,53.70472,fair,cattle,Lab,0,0.99,6.11,6.61,1.52,0,0,0,0.46,0,0.6,0,0,1.02,0.328,0,0,1.08,13.7
2-Oct,S1,K3,53.42325861,fair,cattle,Lab,0,0.99,6.68,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.927272727,0.521818182,0,0,1.08,13.09090909
2-Oct,S1,K3,53.42325861,fair,cattle,Field,360.655,320.58,376.827,366.582,292.026,264.101,295.792,382.533,208.661,211.091,603.983,235.859,353.637,163.177,1335.463,1475.391,1764.445,1310.728,29.4
2-Oct,S1,K4,56.45132106,fair,cattle,Lab,0,0.09,2.86,4.029090909,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.223636364,0,0,1.08,12.45454545
2-Oct,S1,K4,56.45132106,fair,cattle,Field,363.145,339.947,467.111,360.124,320.374,318.851,377.338,400.581,188.552,287.966,723.188,288.816,338.087,217.93,1270.821,1536.845,1892.063,1600.424,22.7
2-Oct,S1,K5,52.84272564,fair,cattle,Lab,0,0.99,7.64,4.814,1.216,0,0,0,0.46,0,0.6,0,0,0.714,0,0,0,0.108,11.3
2-Oct,S1,K5,52.84272564,fair,cattle,Field,653.6172727,617.3181818,935.9572727,553.72,516.2127273,577.5172727,495.3827273,637.9909091,325.8336364,594.6636364,1550.368182,609.4990909,529.7845455,477.1763636,2480.001818,3134.145455,3301.347273,3223.961818,31.18181818
2-Oct,S1,K6,56.21748699,fair,cattle,Lab,0,0.891,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,0.864,15.2
2-Oct,S1,K6,56.21748699,fair,cattle,Field,358.2027273,319.8963636,458.2109091,350.2081818,324.9227273,369.01,384.7136364,423.6909091,207.5836364,351.0927273,767.3627273,313.2781818,369.3009091,263.6536364,1448.54,1644.695455,1957.717273,1756.417273,21.45454545
2-Oct,S1,P1,53.73197279,fair,horse,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,0.196363636,14.81818182
2-Oct,S1,P1,53.73197279,fair,horse,Field,0,0,0.92,0.91,0.73,1.39,1.75,1.65,0.715,0.46,0,0,2.29,0.98,0.81,0.84,0,0,20.3
2-Oct,S1,P2,51.97095419,fair,cattle,Field,0,0,0.92,0.91,0.73,1.528,2.214,1.98,0.856,0.46,0,0,2.86,0.98,0.81,0.84,0.176,0,27.3
2-Oct,S1,P2,51.97095419,fair,cattle,Lab,0,0.99,4.77,4.814,0.912,0,0,0,0.46,0,0.6,0,0,1.02,0.246,0,0,1.08,12.1
2-Oct,S1,P3,57.20909273,fair,horse,Field,0,0,0,0,0.73,0.69,1.17,0.88,0.48,0.46,0,0,1.14,0.784,0.81,0.84,0.88,0.756,29.3
2-Oct,S1,P3,57.20909273,fair,horse,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.306,0,0,0,0,14.2
2-Oct,S1,P4,50.75774226,fair,cattle/sheep,Field,0.83,0.94,1.472,0.91,1.46,2.71,3.5,2.75,0.95,0.91,1.27,0,3.43,0.98,3.787,3.38,3.362,2.258,31.7
2-Oct,S1,P4,50.75774226,fair,cattle/sheep,Lab,0,0.99,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.714,0.82,0,0,1.08,14.4
2-Oct,S1,P5,51.72406556,fair,none,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.756,10.8
2-Oct,S1,P5,51.72406556,fair,none,Field,2.49,1.88,2.76,1.82,2.117,2.08,1.75,2.2,1.43,2.776,5.754,2.048,1.6,2.744,10.63,11.988,14.59,15.051,27
2-Oct,S1,P6,53.53983593,fair,horse,Field,11.454,11.092,14.508,10.647,10.157,11.396,10.442,11.113,6.039,12.344,25.939,11.623,9.264,9.79,58.286,67.026,75.702,67.209,31.5
2-Oct,S1,P6,53.53983593,fair,horse,Lab,0,0.99,6.11,6.23,1.52,0,0,0,0.46,0,0.6,0,0,0.918,0.574,0,0,1.08,12.7
2-Oct,S2,K1,54.04693061,fair,cattle,Field,125.506,124.946,168.254,126.622,120.185,139.24,131.885,129.31,71.361,110.35,205.379,76.307,120.965,90.306,426.91,499.479,555.219,523.044,23.6
2-Oct,S2,K1,54.04693061,fair,cattle,Lab,0,0.99,7.64,5.66,1.52,0,0,0,0.46,0,0.6,0,0,1.02,0.082,0,0,1.08,13.6
2-Oct,S2,K2,45.52718719,fair,cattle,Lab,0,0.99,3.82,2.915454545,0.76,0,0,0,0.46,0,0.6,0,0,1.570909091,0.074545455,0,0,1.08,14.63636364
2-Oct,S2,K2,45.52718719,fair,cattle,Field,206.929,197.43,244.853,205.125,189.887,210.112,207.711,201.335,105.4,155.711,323.379,125.455,187.853,125.272,702.872,824.39,960.004,828.976,39
2-Oct,S2,K3,49.65690862,fair,cattle,Field,229.256,229.202,321.725,248.33,243.733,297.451,280.682,253.719,115.099,228.623,460.358,167.661,220.667,168.467,892.696,1167.025,1311.727,1196.634,31.3
2-Oct,S2,K3,49.65690862,fair,cattle,Lab,0,0.99,7.544,5.66,0.76,0,0,0,0.46,0,0.6,0,0,0.714,0.082,0,0,1.08,14.1
2-Oct,S2,K4,51.50671597,fair,cattle,Field,369.2945455,342.8890909,475.0754545,360.0509091,353.35,411.8981818,413.5609091,426.8936364,212.7709091,369.7663636,764.2563636,286.0990909,359.8418182,286.9809091,1488.573636,1743.538182,2095.039091,1955.061818,38.09090909
2-Oct,S2,K4,51.50671597,fair,cattle,Lab,0,0.81,3.82,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,13.54545455
2-Oct,S2,K5,54.08729017,fair,cattle,Field,580.947,504.752,719.769,533.045,497.84,553.628,540.253,627.668,311.781,561.04,1331.03,517.444,519.767,407.455,2328.629,2846.025,3435.237,3186.012,28.5
2-Oct,S2,K5,54.08729017,fair,cattle,Lab,0,0,4.01,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,0.756,15.1
2-Oct,S2,K6,51.19765953,fair,cattle,Lab,0,0.792,4.77,4.72,0.76,0,0,0,0.552,0,0.6,0,0,0.714,0.41,0,0,0.648,14
2-Oct,S2,K6,51.19765953,fair,cattle,Field,304.131,273.767,409.249,333.382,303.642,351.716,381.712,395.959,176.522,329.456,602.783,245.63,356.268,270.918,1145.88,1286.39,1713.24,1392.456,28.2
2-Oct,S2,P1,52.38327331,fair,horse,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.816,0,0,0,1.08,14.2
2-Oct,S2,P1,52.38327331,fair,horse,Field,0,0.94,1.84,0.91,1.46,3.47,3.5,2.75,1.43,1.73,0,0,3.886,1.96,4.03,2.53,0.88,0.648,29
2-Oct,S2,P2,53.95935187,fair,cattle,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.714,0.656,0,0,0.108,12
2-Oct,S2,P2,53.95935187,fair,cattle,Field,0,0,0.92,0,0.73,1.39,1.286,1.1,0.48,0.46,0,0,1.14,0.98,0.81,0.672,0,0,27
2-Oct,S2,P3,54.19119648,fair,horse,Lab,0,0.99,11.268,10.098,2.28,0.73,0,0,0.92,0.44,1.2,0,0,1.727,0.82,0.83,0,1.08,10.1
2-Oct,S2,P3,54.19119648,fair,horse,Field,0,0,0.92,0.91,0.73,1.39,1.75,1.65,0.48,0.46,0,0,2.29,0.98,1.61,0.84,0.88,1.08,32.2
2-Oct,S2,P4,52.38023605,fair,cattle/sheep,Lab,0,0.99,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.574,0,0,1.08,18
2-Oct,S2,P4,52.38023605,fair,cattle/sheep,Field,0.83,0.94,1.84,0.91,1.46,2.08,2.33,1.98,0.856,0.91,1.9,0.98,2.29,0.98,4.03,5.06,5.31,4.408,29.2
2-Oct,S2,P5,58.24260556,fair,none,Field,2.49,2.726,2.76,2.184,2.19,2.08,1.75,2.31,1.43,2.73,6.96,2.93,2.06,1.96,14.652,15.023,18.571,16.346,29.7
2-Oct,S2,P5,58.24260556,fair,none,Lab,0,0.99,6.68,5.66,1.444,0,0,0,0.46,0.044,0.6,0,0,1.121,0.82,0,0,1.08,12.9
2-Oct,S2,P6,56.03462615,fair,horse,Field,14.276,14.1,19.198,15.096,13.442,14.176,14.464,15.19,8.08,14.708,32.711,13.68,12.58,11.946,70.439,83.906,104.535,88.823,35.1
2-Oct,S2,P6,56.03462615,fair,horse,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.834545455,0,0,0,0.687272727,11.45454545
9-Oct,S1,K1,52.82104842,partly cloudy,cattle,Field,1128.858,872.811,1242.629,1042.987,787.821,926.535,866.316,1175.112,667.771,789.531,1834.921,1146.862,943.49,695.515,2766.323,3352.257,4247.989,3872.507,21.2
9-Oct,S1,K1,52.82104842,partly cloudy,cattle,Lab,0,0.99,6.68,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,11.1
9-Oct,S1,K2,39.33373301,partly cloudy,cattle,Field,1295.033,1174.777,1697.982,1170.517,1114.989,1281.586,1329.049,1398.842,591.75,1234.299,3161.018,1736.706,994.483,815.89,5022.097,6377.155,8007.707,7120.027,25.3
9-Oct,S1,K2,39.33373301,partly cloudy,cattle,Lab,0,0.99,7.64,4.908,1.52,0,0,0,0.46,0.22,0.6,0,0,1.02,0.738,0,0,1.08,15.4
9-Oct,S1,K3,50.63806761,partly cloudy,cattle,Lab,0,0,3.82,7.832,1.52,0,0,0,0.46,0.132,1.2,0,0,1.222,1.468,0.83,0.082,1.08,8.6
9-Oct,S1,K3,50.63806761,partly cloudy,cattle,Field,2523.745,2270.773,3094.997,2357.319,2163.271,2171.575,2399.755,2789.485,1249.636,2106.58,5967.022,3254.65,2186.876,1532.661,9728.057,12174.722,15326.298,12714.798,24.5
9-Oct,S1,K4,49.70346277,partly cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,15.72727273
9-Oct,S1,K4,49.70346277,partly cloudy,cattle,Field,962.269,859.082,1246.304,936.56,842.615,940.987,964.954,1116.123,550.153,905.436,2196.832,1079.249,941.203,721.96,3605.486,4436.811,5461.551,4982.684,22.6
9-Oct,S1,K5,48.68075615,partly cloudy,cattle,Lab,0,0.81,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,17.27272727
9-Oct,S1,K5,48.68075615,partly cloudy,cattle,Field,592.899,534.084,733.18,541.869,480.525,515.692,556.703,642.802,318.102,488.766,1304.899,666.542,504.903,394.134,2169.554,2647.314,3269.59,2920.941,19.7
9-Oct,S1,K6,50.6404,partly cloudy,cattle,Lab,0,0.99,4.77,4.72,0.76,0.438,0.22,0,0.46,0.264,0.6,0,0,1.02,0.082,0,0.082,1.08,15.8
9-Oct,S1,K6,50.6404,partly cloudy,cattle,Field,589.579,573.475,805.918,548.51,525.675,586.077,605.289,649.79,316.77,548.971,1345.014,724.483,534.972,448.889,2312.608,2782.461,3287.897,2839.215,20.2
9-Oct,S1,P1,51.30185851,fair,horse,Lab,0,0.99,6.68,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,12.54545455
9-Oct,S1,P1,51.30185851,fair,horse,Field,0.83,0.94,1.932,1.729,1.679,2.849,3.442,2.805,1.618,1.82,1.27,0.98,3.886,2.156,4.911,4.22,3.54,3.23,18.6
9-Oct,S1,P2,50.90785843,fair,cattle,Field,2.407,2.82,5.602,3.64,4.161,6.112,6.066,5.72,3.754,4.415,4.43,1.95,8.345,6.076,11.595,9.626,11.764,11.29,17.2
9-Oct,S1,P2,50.90785843,fair,cattle,Lab,0,0.99,5.73,6.61,1.52,0,0,0,1.219090909,0,0.6,0,0,1.02,0,0,0,0.098181818,12.45454545
