approach,r,iter
s1,0.7793726165179078,248
s2,0.31508831300392004,248
s3,0.7457284402720757,248
s4,0.1495463911309551,248
s1,0.7523567037927232,249
s2,0.1990044949933838,249
s3,0.7393338158580034,249
s4,0.0031495391233193003,249
s1,0.8063303466759834,250
s2,0.22278302838575265,250
s3,0.7642313142343403,250
s4,0.03818608282677123,250
s1,0.7896748560615882,251
s2,0.029748315193832954,251
s3,0.7691380685744363,251
s4,-0.19531433329657444,251
s1,0.8321077239319011,252
s2,0.30340727884259044,252
s3,0.7925461410738104,252
s4,0.24236667970383508,252
s1,0.8382759106851939,253
s2,0.16770445526409677,253
s3,0.7430031869518525,253
s4,-0.0078177533121554,253
s1,0.7398656946712389,254
s2,-0.05728557413827299,254
s3,0.6997498730550575,254
s4,-0.1354733410175764,254
s1,0.8165554320463801,255
s2,0.03805127666739013,255
s3,0.8016011003793999,255
s4,-0.11209251569495407,255
s1,0.8003274858294074,256
s2,0.027728091680316213,256
s3,0.7706924627341059,256
s4,-0.03165413272609441,256
s1,0.7814889221584099,257
s2,0.19820977265169434,257
s3,0.7748049813642692,257
s4,0.10696756177780187,257
s1,0.8502497257348743,258
s2,0.24191761383561597,258
s3,0.7691091684251687,258
s4,0.20602487153166432,258
s1,0.7616976791250124,259
s2,0.14584137067842473,259
s3,0.7222687720020516,259
s4,-0.025460031513361393,259
s1,0.7972185102721265,260
s2,0.1296690612509936,260
s3,0.7342577355635178,260
s4,0.1206001895671969,260
s1,0.7811659553352311,261
s2,0.10813142880729867,261
s3,0.7607728701803091,261
s4,0.000871649125905416,261
s1,0.7953249211599924,262
s2,-0.19112474916557057,262
s3,0.7165028964430756,262
s4,-0.2763719378020477,262
s1,0.7903313033069007,263
s2,-0.08732153067752314,263
s3,0.687823154498222,263
s4,-0.1838327510577855,263
s1,0.8256050456197677,264
s2,0.23068165530160564,264
s3,0.7401230843580949,264
s4,0.15301980161444387,264
s1,0.7794902333157354,265
s2,0.0022359783411802087,265
s3,0.7567546946957249,265
s4,-0.16012752492913468,265
s1,0.8551091334748687,266
s2,0.44414763863151163,266
s3,0.8414093546947328,266
s4,0.28424873810484225,266
s1,0.8152426482330511,267
s2,0.3087145164688507,267
s3,0.769810299971859,267
s4,0.16158963174898602,267
s1,0.7826421078421396,268
s2,0.049726572564087385,268
s3,0.7714135671041662,268
s4,-0.08947999432506601,268
s1,0.8335651942994137,269
s2,0.07140481231221724,269
s3,0.7608711802391115,269
s4,-0.04500875130678798,269
s1,0.814755634190934,270
s2,0.12146810738332622,270
s3,0.7731262684453588,270
s4,0.04355098161051521,270
s1,0.7577218237322614,271
s2,0.1577912280276031,271
s3,0.7136790361481407,271
s4,0.00843104429252491,271
s1,0.8140199224691749,272
s2,-0.176101604868737,272
s3,0.7548145859701783,272
s4,-0.3670995357928161,272
s1,0.7172600128863313,273
s2,-0.19113626706898887,273
s3,0.6061934674182451,273
s4,-0.29990915966301823,273
s1,0.8281290424986286,274
s2,0.35616683524276904,274
s3,0.7829255860181982,274
s4,0.17420422600343372,274
s1,0.7922891693099288,275
s2,0.03268461688910131,275
s3,0.6902096424836732,275
s4,-0.1824363089874999,275
s1,0.7773184513055407,276
s2,-0.07825053740716363,276
s3,0.6683467394643211,276
s4,-0.27924363734897745,276
s1,0.7968049626948257,277
s2,-0.23002520985412334,277
s3,0.7416016602143674,277
s4,-0.2911025434834016,277
s1,0.7759214190673409,278
s2,0.2758711496610395,278
s3,0.7360153804796402,278
s4,0.09688484575763368,278
s1,0.7587345534880067,279
s2,0.11826081559902324,279
s3,0.6997414717086263,279
s4,-0.00984402913894572,279
s1,0.8036244841762608,280
s2,0.030946985039800944,280
s3,0.7469580993816864,280
s4,-0.10847455717508259,280
s1,0.8123005139807464,281
s2,0.03726730369225145,281
s3,0.7882794358139369,281
s4,-0.038582844643790457,281
s1,0.8412919651793617,282
s2,0.08824692967005973,282
s3,0.8076497558307303,282
s4,-0.0578801164969305,282
s1,0.777395562850369,283
s2,-0.15411860778368852,283
s3,0.731188186748261,283
s4,-0.2270132140917856,283
s1,0.8320900016341556,284
s2,0.04408636074442836,284
s3,0.7734665270761355,284
s4,-0.06881588685395432,284
s1,0.7873860632506918,285
s2,-0.06784840834792924,285
s3,0.7853752147113255,285
s4,-0.15206191789478643,285
s1,0.8051984626364556,286
s2,0.2999539427123791,286
s3,0.7695642985482537,286
s4,0.14060882004600678,286
s1,0.7656222809825354,287
s2,0.2027159657476536,287
s3,0.7118885046140784,287
s4,0.10548109468736748,287
s1,0.798053510844901,288
s2,0.28672692665953436,288
s3,0.7131206537244117,288
s4,0.13445260417543164,288
s1,0.7930703571949421,289
s2,0.15942440481821818,289
s3,0.7605398783916906,289
s4,0.034858535006377235,289
s1,0.8448675238651436,290
s2,0.15535184108633637,290
s3,0.8340390054667808,290
s4,0.040383121795098544,290
s1,0.7783975919368111,291
s2,0.12156807952188527,291
s3,0.7580549206230305,291
s4,-0.01785621971194439,291
s1,0.7883799978874059,292
s2,0.055656510455135075,292
s3,0.7544396773332862,292
s4,-0.11047282169757915,292
s1,0.8131177125853171,293
s2,0.017072961492176443,293
s3,0.7979370145238642,293
s4,-0.05654750294583248,293
s1,0.8190837249228993,294
s2,0.0995687496029192,294
s3,0.7363003554006491,294
s4,-0.0889380943872375,294
s1,0.8171464663450783,295
s2,0.33261299277996936,295
s3,0.7863753645033353,295
s4,0.20506338590016288,295
s1,0.8203679802666022,296
s2,0.1335808585718244,296
s3,0.7549580751701703,296
s4,-0.023816923225886865,296
s1,0.7953668236410679,297
s2,-0.13521992318498832,297
s3,0.7868930902122901,297
s4,-0.2407972476859667,297
s1,0.7433849765392403,298
s2,-0.09108982164187154,298
s3,0.7074644427765003,298
s4,-0.1315731179270916,298
s1,0.803997869793632,299
s2,0.07897615166274367,299
s3,0.775021142364603,299
s4,0.008544093400000471,299
s1,0.829827771424083,300
s2,0.33262896083159055,300
s3,0.7864249326937435,300
s4,0.3102604410589712,300
s1,0.7833760645940716,301
s2,0.053307492930762625,301
s3,0.7573864721220549,301
s4,-0.0886307927979535,301
s1,0.8175908844792088,302
s2,0.21881806699721346,302
s3,0.7478734501808924,302
s4,0.028847033680302996,302
s1,0.79873940401851,303
s2,0.01744308175172126,303
s3,0.7799976453889451,303
s4,-0.15512842840914276,303
s1,0.7854294576087792,304
s2,0.11800469101058084,304
s3,0.7854294576087792,304
s4,-0.006968426699311192,304
s1,0.7777182228505581,305
s2,0.08938544537062633,305
s3,0.7477206250697701,305
s4,-0.008897512964584664,305
s1,0.7537487902532942,306
s2,0.053539450013120625,306
s3,0.7084463914644096,306
s4,-0.026604565883012278,306
s1,0.7381850711871787,307
s2,0.20974396447200344,307
s3,0.6805053602169895,307
s4,0.06754991143432508,307
s1,0.8163368874497913,308
s2,0.1971569431454703,308
s3,0.7959818027888866,308
s4,0.1789670450894016,308
s1,0.809217011126733,309
s2,0.061075689103401186,309
s3,0.8038489872237922,309
s4,-0.07286041788704653,309
s1,0.8406733791214798,310
s2,0.22173417286446812,310
s3,0.8191002337534489,310
s4,0.08696442375775354,310
s1,0.7688084484098981,311
s2,-0.055327381063021465,311
s3,0.7383625141505085,311
s4,-0.16477037095406755,311
s1,0.7925463750112517,312
s2,0.1580825097616961,312
s3,0.7613402206127114,312
s4,0.05876643984492751,312
s1,0.8172456096710243,313
s2,0.3380766053994801,313
s3,0.8093136502495583,313
s4,0.21399528275747026,313
s1,0.7757889608167969,314
s2,-0.06444088741190847,314
s3,0.709703212087584,314
s4,-0.16236441838587784,314
s1,0.7708097407670884,315
s2,0.09278071833823948,315
s3,0.717682818069298,315
s4,-0.0778404332743163,315
s1,0.7440217253584321,316
s2,0.27541320297836336,316
s3,0.7038189984978585,316
s4,0.07047164275255843,316
s1,0.7628737821666495,317
s2,0.10374554518457275,317
s3,0.7620771971268148,317
s4,0.04599744225772078,317
s1,0.8024526562557313,318
s2,0.31641395824198176,318
s3,0.7447632561065305,318
s4,0.15409834504203607,318
s1,0.8180167632738206,319
s2,0.0715128278474036,319
s3,0.7959598565016759,319
s4,-0.03738553685794093,319
s1,0.7743628766429973,320
s2,-0.20412793340443258,320
s3,0.7705329819984197,320
s4,-0.27244499401359173,320
s1,0.7613765771979262,321
s2,0.020890166711940345,321
s3,0.7314138765277098,321
s4,-0.041917040746895964,321
s1,0.7643331480977116,322
s2,-0.11521078340841995,322
s3,0.7128757691899292,322
s4,-0.24999303631653258,322
s1,0.8182689480316083,323
s2,0.2789193907021945,323
s3,0.8059024853721761,323
s4,0.2221377729005621,323
s1,0.7823652563929123,324
s2,0.06873656728795627,324
s3,0.7675839295907974,324
s4,-0.08106421619992304,324
s1,0.7819602921070845,325
s2,0.23420532919778783,325
s3,0.7811517046611917,325
s4,0.08630293987460516,325
s1,0.7323362957643388,326
s2,-0.2629713673340331,326
s3,0.642793461326549,326
s4,-0.34766162706271914,326
s1,0.8105424728486147,327
s2,0.06275538782284336,327
s3,0.7958056861771795,327
s4,-0.01041325394565012,327
s1,0.7708280931456202,328
s2,-0.010397339236289643,328
s3,0.7419134876719465,328
s4,-0.21559946169897293,328
s1,0.8002142945457338,329
s2,-0.01441009925097823,329
s3,0.7889934094712354,329
s4,-0.08252951074159084,329
s1,0.7432448280621958,330
s2,0.18193031282917516,330
s3,0.7314308885286112,330
s4,0.13911764673802657,330
s1,0.8515455836141275,331
s2,0.29555948170974916,331
s3,0.8383522581260021,331
s4,0.18309188399552093,331
s1,0.7922791532208653,332
s2,0.08370946537366869,332
s3,0.6920553923226753,332
s4,-0.01505900667974587,332
s1,0.8334999353079354,333
s2,0.01986962586649835,333
s3,0.7472836207703606,333
s4,-0.07392079730668015,333
s1,0.8087036126266233,334
s2,0.011234343234806671,334
s3,0.74834660403862,334
s4,-0.038480589767853284,334
s1,0.8100518422075382,335
s2,0.18493575133408316,335
s3,0.8030588052318064,335
s4,0.1267991715808713,335
s1,0.8369941591192201,336
s2,0.08466974981369428,336
s3,0.7868504224794496,336
s4,-0.03386738981059889,336
s1,0.78690611035506,337
s2,0.07482375934319194,337
s3,0.7374900288483659,337
s4,-0.0559142996690606,337
s1,0.7901085374190313,338
s2,0.20386010982867023,338
s3,0.7356736490129693,338
s4,0.057456515880050504,338
s1,0.7828584524856144,339
s2,0.0993397346299522,339
s3,0.7298955841763096,339
s4,-0.10886462198084149,339
s1,0.7959313852641554,340
s2,0.3604687144208197,340
s3,0.7659513527999483,340
s4,0.1245101244008819,340
s1,0.7858978192367851,341
s2,0.25418769349763537,341
s3,0.7163770536551082,341
s4,0.11938559311349524,341
s1,0.8114333097654972,342
s2,0.12954299093771662,342
s3,0.7851942770996151,342
s4,0.014438572985776965,342
s1,0.7889328462193627,343
s2,0.03614727272843421,343
s3,0.7452028839464981,343
s4,-0.10061179012272045,343
s1,0.8301629789160982,344
s2,0.1831834817481472,344
s3,0.7114008440940929,344
s4,0.03346402690701328,344
s1,0.8436024943570963,345
s2,0.20394969548425887,345
s3,0.7723637467490114,345
s4,0.060596711844050334,345
s1,0.7659486359168467,346
s2,0.2003609574476422,346
s3,0.7620267622216179,346
s4,-0.055116725301009396,346
s1,0.7969105476381071,347
s2,0.03626150715843537,347
s3,0.7632449608129455,347
s4,-0.0890925617603526,347
s1,0.8508301823879127,348
s2,0.24843109932395305,348
s3,0.8403474185236195,348
s4,0.1485753443595343,348
s1,0.8469916214482941,349
s2,0.19227503981847546,349
s3,0.8194940106642734,349
s4,0.16133553470817602,349
s1,0.8393514497914835,350
s2,0.10521087910555474,350
s3,0.8162212893138315,350
s4,-0.006170679647576355,350
s1,0.8625273121823774,351
s2,0.08988607565837298,351
s3,0.8143348367755975,351
s4,-0.0365577518866121,351
s1,0.8022926493642968,352
s2,-0.11555125141761154,352
s3,0.7919034776328395,352
s4,-0.2407095070516508,352
s1,0.7592446973306989,353
s2,0.08567578295804482,353
s3,0.745307401303651,353
s4,-0.00897787581858148,353
s1,0.7956487866620096,354
s2,0.10105849299806272,354
s3,0.7876038286291084,354
s4,-0.0044777885548957595,354
s1,0.7753492780953443,355
s2,-0.054434783900055274,355
s3,0.7393522881649346,355
s4,-0.08319384710586075,355
s1,0.8012851770849305,356
s2,-0.00016244474701555267,356
s3,0.771117543940325,356
s4,-0.11229863456951747,356
s1,0.7623058605662407,357
s2,0.08795173414189177,357
s3,0.7416729276234836,357
s4,-0.10420672237936983,357
s1,0.815198698353195,358
s2,0.07352675936908966,358
s3,0.734352546037667,358
s4,-0.0700530947434725,358
s1,0.7456089023777525,359
s2,0.103038456694955,359
s3,0.7138701480365083,359
s4,-0.017265715131962324,359
s1,0.8448277232558322,360
s2,0.27172849849320413,360
s3,0.7570352595950524,360
s4,0.15191169817825617,360
s1,0.8442625410733692,361
s2,0.05956053447785965,361
s3,0.7768518112105276,361
s4,0.016086954610904966,361
s1,0.7779224236000648,362
s2,0.13471068775378708,362
s3,0.7549520781970093,362
s4,-0.11199876210998753,362
s1,0.788328492037408,363
s2,0.0759871235495305,363
s3,0.7323914616122862,363
s4,0.052435653806697055,363
s1,0.8235435721846717,364
s2,-0.14424032308701276,364
s3,0.816705703667062,364
s4,-0.18568294085478937,364
s1,0.8303360487762858,365
s2,0.2774421868181172,365
s3,0.7933189450401053,365
s4,0.1902070187259016,365
s1,0.7828484604592353,366
s2,0.04803714091483848,366
s3,0.7347751161172928,366
s4,-0.09994315396270963,366
s1,0.8118846595020894,367
s2,0.1666841820003579,367
s3,0.784400290849242,367
s4,0.09338795636358428,367
s1,0.7586980805036239,368
s2,0.239079989918589,368
s3,0.7467149555626534,368
s4,0.12864575246662904,368
s1,0.8678579506327908,369
s2,0.1194379258553099,369
s3,0.8271090086799987,369
s4,0.03348491007385144,369
s1,0.7768230795286921,370
s2,0.02460598049932581,370
s3,0.7108763537981782,370
s4,-0.12053389741954042,370
s1,0.8197227393998375,371
s2,0.1918940465805692,371
s3,0.8023851172865111,371
s4,0.05871190760776672,371
s1,0.7882402515478277,372
s2,0.13596836776764162,372
s3,0.6975518591736335,372
s4,-0.0600694323558298,372
s1,0.8132903611894399,373
s2,0.08467006182586696,373
s3,0.7331515285975958,373
s4,-0.025008523744305344,373
s1,0.816009442432098,374
s2,0.180961116740707,374
s3,0.7768601148474317,374
s4,0.12325515888645318,374
s1,0.767419663355789,375
s2,0.09758783351493783,375
s3,0.7518230444666609,375
s4,-0.04544224665464837,375
s1,0.8285595999150196,376
s2,0.24987437685883793,376
s3,0.8069434319961151,376
s4,-0.07710058754288032,376
s1,0.8323715453081221,377
s2,0.1105921966793905,377
s3,0.7263638539510751,377
s4,0.07145140208718619,377
s1,0.8299710126044346,378
s2,0.015942893888601956,378
s3,0.8126979681839082,378
s4,-0.059187649606039804,378
s1,0.802499514486958,379
s2,0.09050134743059757,379
s3,0.7263757383271094,379
s4,-0.05734529905800571,379
s1,0.8195215336547053,380
s2,0.16444878565507745,380
s3,0.7853499212482663,380
s4,0.02825378912059494,380
s1,0.8135980999610469,381
s2,0.13246545989908654,381
s3,0.7428697682910703,381
s4,-0.011929360458244342,381
s1,0.7351599740074279,382
s2,0.10633032486130407,382
s3,0.6966716545738313,382
s4,-0.014724093268454969,382
s1,0.7781535957926723,383
s2,0.0736231013234468,383
s3,0.7622135003013124,383
s4,-0.0282238549311708,383
s1,0.8464945470131898,384
s2,0.26231163283707815,384
s3,0.8248798059852046,384
s4,0.13963542504348844,384
s1,0.7625144730143278,385
s2,0.14158769443112756,385
s3,0.7624752345241084,385
s4,0.04555720425194609,385
s1,0.821771636634184,386
s2,-0.0015785901716965256,386
s3,0.7876810474203451,386
s4,-0.0664403544195186,386
s1,0.7602855925309921,387
s2,0.17485359064231615,387
s3,0.7255659422715096,387
s4,0.053871910777605794,387
s1,0.7679490021243062,388
s2,0.08171974095150572,388
s3,0.7474924651418619,388
s4,-0.01942613074479674,388
s1,0.8051433083554936,389
s2,0.04430020173393782,389
s3,0.7526980241216759,389
s4,-0.053556467349288095,389
s1,0.7839294674192656,390
s2,0.1353778290700059,390
s3,0.7181006848640659,390
s4,-0.04964002654342225,390
s1,0.7845364470301526,391
s2,-0.009915387049011359,391
s3,0.7784923949764354,391
s4,-0.10493588922088408,391
s1,0.748248711789157,392
s2,0.24234830111284428,392
s3,0.6616029573005197,392
s4,0.11097820656863192,392
s1,0.7972551141596326,393
s2,0.29255469249021543,393
s3,0.7567688748385221,393
s4,0.14977203657314514,393
s1,0.7668078135664034,394
s2,0.37319539327324447,394
s3,0.7355253213136278,394
s4,0.1984274706886455,394
s1,0.7853274676067666,395
s2,-0.17492486271655153,395
s3,0.7519551795634462,395
s4,-0.30832962852292917,395
s1,0.7647636031661411,396
s2,-0.04585748936808641,396
s3,0.6979901833671034,396
s4,-0.25997940981284945,396
s1,0.8119588668313338,397
s2,0.06280898004154603,397
s3,0.7448472167669999,397
s4,-0.028213473244415182,397
s1,0.86818153247791,398
s2,0.24871550328208372,398
s3,0.8333363346823329,398
s4,0.16176981539668978,398
s1,0.7489646604298188,399
s2,-0.05889858763851069,399
s3,0.7024466995966098,399
s4,-0.10311754256081813,399
s1,0.7797743896038558,400
s2,0.12405639535182919,400
s3,0.7381314575813873,400
s4,0.06451264209787459,400
s1,0.754454515864721,401
s2,0.06535127729908233,401
s3,0.6758753874431661,401
s4,-0.11021151851072566,401
s1,0.7665440143127962,402
s2,0.05271998228187676,402
s3,0.7066641756775005,402
s4,-0.04682565616753783,402
s1,0.7914250113039424,403
s2,0.2201540846079446,403
s3,0.7459845684683191,403
s4,0.0430380545088931,403
s1,0.7780737229599731,404
s2,0.012053439588840514,404
s3,0.7613690160246595,404
s4,-0.09966398692007393,404
s1,0.7998321995625087,405
s2,0.19592931632768348,405
s3,0.7889674450870143,405
s4,0.060249392842565294,405
s1,0.8071826407170857,406
s2,0.10378653345897786,406
s3,0.7664853976676912,406
s4,0.01662579766310853,406
s1,0.7943080767561652,407
s2,0.1362738500859722,407
s3,0.7649360349601706,407
s4,0.053817185782591384,407
s1,0.7659526123546009,408
s2,-0.00012827348730244382,408
s3,0.7138435382743434,408
s4,-0.10345693259371791,408
s1,0.8146375610243195,409
s2,0.20770181099381063,409
s3,0.7705718826159712,409
s4,0.05586245232757377,409
s1,0.8537347579370411,410
s2,0.30987208617029904,410
s3,0.7978363747033815,410
s4,0.12070603733234612,410
s1,0.7373503598954335,411
s2,0.054147463753997524,411
s3,0.72665496034068,411
s4,-0.03715124367760561,411
s1,0.6843420515448134,412
s2,-0.02967949944800612,412
s3,0.6251068339703513,412
s4,-0.22681856198659958,412
s1,0.882682915966744,413
s2,0.341608683086866,413
s3,0.8437313602746543,413
s4,0.17367025588387103,413
s1,0.746147536282016,414
s2,0.03369655452958694,414
s3,0.7293812873233405,414
s4,-0.12568060200768982,414
s1,0.736654506073951,415
s2,0.04391909623735222,415
s3,0.7082779524685083,415
s4,-0.09853177485541834,415
s1,0.8466889916194393,416
s2,0.19965039068794427,416
s3,0.8160174122641811,416
s4,0.10896299209464293,416
s1,0.7471742017967617,417
s2,0.012898836821267889,417
s3,0.7394618161203081,417
s4,-0.12825220548795835,417
s1,0.7944986809275758,418
s2,0.12605677467855597,418
s3,0.7422745752546624,418
s4,-0.04667625649010036,418
s1,0.8221510482001632,419
s2,0.3077261411585498,419
s3,0.785865554187447,419
s4,0.1063830694513549,419
s1,0.8391054629446717,420
s2,0.2798120060309507,420
s3,0.795179317321812,420
s4,0.20989426675141334,420
s1,0.8105922674260668,421
s2,0.21281503866020648,421
s3,0.7290772756476256,421
s4,0.08369597828923185,421
s1,0.8514628122619227,422
s2,0.4180665933124207,422
s3,0.8498037389446196,422
s4,0.3398736249347175,422
s1,0.7802246174797839,423
s2,0.1383398540324801,423
s3,0.7802246174797839,423
s4,0.04167440951296249,423
s1,0.7757999005624777,424
s2,0.008361435757712555,424
s3,0.7235264724473792,424
s4,-0.03148954996902552,424
s1,0.7953961389581254,425
s2,0.13475354812977153,425
s3,0.7546491429062543,425
s4,0.02068503496785472,425
s1,0.7967694740714255,426
s2,-0.10437187672131876,426
s3,0.7874337683353945,426
s4,-0.2123291329169573,426
s1,0.7823590059211812,427
s2,0.272294588517117,427
s3,0.7562555569936978,427
s4,0.15993466901906303,427
s1,0.7642666305689945,428
s2,-0.20635421577589214,428
s3,0.6967684088626475,428
s4,-0.4237493664188704,428
s1,0.8410348637865667,429
s2,0.12252849160354029,429
s3,0.7863009064372051,429
s4,-0.04048992646136791,429
s1,0.8038405252711783,430
s2,0.016319856703774376,430
s3,0.7916287861653922,430
s4,-0.09947943543462874,430
s1,0.7430104877861637,431
s2,0.034273791541285084,431
s3,0.7182735763886375,431
s4,-0.1371022436864186,431
s1,0.7487355884141468,432
s2,-0.031187887908186752,432
s3,0.7399265068225479,432
s4,-0.1407747655951937,432
s1,0.7751649882590048,433
s2,0.15122915171135157,433
s3,0.7034878185327009,433
s4,0.020572390030853656,433
s1,0.8015645740883276,434
s2,0.1680108344207486,434
s3,0.8015645740883276,434
s4,0.06664576985348088,434
s1,0.8262574058697618,435
s2,0.13067237146247693,435
s3,0.7618953470164811,435
s4,-0.09066256369188977,435
s1,0.8315636054322905,436
s2,0.23769372826190022,436
s3,0.7930100130494082,436
s4,0.07888469471958555,436
s1,0.7698429514189514,437
s2,-0.11860123592924166,437
s3,0.7248884430850268,437
s4,-0.2601001918873438,437
s1,0.7742818026335387,438
s2,0.23516382900195132,438
s3,0.7381008736758343,438
s4,0.1087021443895277,438
s1,0.8225805641907991,439
s2,0.004408192044547927,439
s3,0.7613264760474677,439
s4,-0.15679670639534252,439
s1,0.7726764447713068,440
s2,0.11303048450139788,440
s3,0.745348962939774,440
s4,-0.08688128020628172,440
s1,0.7341844142089233,441
s2,0.021912882515142895,441
s3,0.7310524356729691,441
s4,-0.2506601232293351,441
s1,0.8160568323740435,442
s2,0.17428176335520046,442
s3,0.7735274791463203,442
s4,0.09648177629121688,442
s1,0.7881993943315747,443
s2,-0.015577894247652426,443
s3,0.7309543041874773,443
s4,-0.09977268762568627,443
s1,0.816339641679348,444
s2,-0.10018509076771549,444
s3,0.7543642611341168,444
s4,-0.2129310390786397,444
s1,0.7613163885087002,445
s2,-0.02038416462826461,445
s3,0.7296151382705118,445
s4,-0.13763447804795828,445
s1,0.8146425517340979,446
s2,0.1174910323684714,446
s3,0.8092447987313399,446
s4,-0.030688728387541477,446
s1,0.7660759762245416,447
s2,0.1174021800972184,447
s3,0.7606277700889988,447
s4,-0.025924340508002706,447
s1,0.8190091359533863,448
s2,0.07462446540505831,448
s3,0.7756620347997923,448
s4,-0.026543301339809967,448
s1,0.7783778053425467,449
s2,0.18397820923962627,449
s3,0.7508790501526242,449
s4,0.10649636810497061,449
s1,0.8036022505891414,450
s2,0.030877427789239565,450
s3,0.790426875891628,450
s4,-0.09621640828100529,450
s1,0.8320466555437036,451
s2,0.47507553594423707,451
s3,0.8174050725066306,451
s4,0.30925355531202114,451
s1,0.7968249154310109,452
s2,0.1552621926476886,452
s3,0.7628618195755278,452
s4,-0.02589796927865865,452
s1,0.82932377761186,453
s2,0.14152458291789421,453
s3,0.8108527492831067,453
s4,0.028690767179968185,453
s1,0.8160953739362927,454
s2,0.0434393019367424,454
s3,0.7960579562799837,454
s4,-0.09168021841955351,454
s1,0.7849170446680118,455
s2,-0.13481475704235635,455
s3,0.7231449011427012,455
s4,-0.2808778579966499,455
s1,0.7856104607567826,456
s2,0.027501987126524012,456
s3,0.7663000490937473,456
s4,-0.10318768602628661,456
s1,0.7956796876800857,457
s2,0.20580479833329077,457
s3,0.7891105032303823,457
s4,0.1669407848407673,457
s1,0.7549870212178361,458
s2,-0.10016593272753108,458
s3,0.7176175837072786,458
s4,-0.2202531745076028,458
s1,0.8110564128061639,459
s2,0.19210747442882636,459
s3,0.8066375260159756,459
s4,0.09780662799083051,459
s1,0.8472922170465953,460
s2,0.2030568213959066,460
s3,0.8025377187507061,460
s4,0.04343608633658637,460
s1,0.8066299702589497,461
s2,0.20897493908519219,461
s3,0.7520658783904574,461
s4,0.1361749292564987,461
s1,0.7993009708921526,462
s2,0.21502515487761614,462
s3,0.7854699946303364,462
s4,0.13339176995704666,462
s1,0.7797345891748413,463
s2,-0.10564512515949656,463
s3,0.7395722515193808,463
s4,-0.16773904764069023,463
s1,0.7950312754656429,464
s2,-0.051974341045473535,464
s3,0.7595150336617973,464
s4,-0.14095352768605118,464
s1,0.7970016680620109,465
s2,0.016761413662234815,465
s3,0.7287603010682457,465
s4,-0.08875181339925095,465
s1,0.7933577188588788,466
s2,0.1385096839731885,466
s3,0.7774162328272916,466
s4,0.05784433933398194,466
s1,0.8275110142424758,467
s2,0.2915443872902633,467
s3,0.8227715816003279,467
s4,0.20016739022725977,467
s1,0.8036258263751235,468
s2,-0.08267043915773367,468
s3,0.7922928990902935,468
s4,-0.20530666127615027,468
s1,0.8355437032280195,469
s2,0.2040011158452252,469
s3,0.8143087440122743,469
s4,0.17330445087123927,469
s1,0.7960380992256539,470
s2,0.2331494475624584,470
s3,0.7689116744638275,470
s4,0.08450541625639463,470
s1,0.8061417854438021,471
s2,0.15107346490824813,471
s3,0.7695274618790884,471
s4,0.0762704034920832,471
s1,0.8055683175199471,472
s2,0.08091940727682202,472
s3,0.7762578029816952,472
s4,0.02079372796252361,472
s1,0.8101372402340911,473
s2,0.11559910151550898,473
s3,0.7694708881236674,473
s4,-0.010344649548713386,473
s1,0.7475166152016691,474
s2,0.034178635934884516,474
s3,0.6945080947559842,474
s4,-0.10712308670214947,474
s1,0.8323319197209045,475
s2,0.3522734371098006,475
s3,0.8059760223199468,475
s4,0.26024351725312994,475
s1,0.7947463183519189,476
s2,0.16662377653308375,476
s3,0.752554694966644,476
s4,0.09266721492299787,476
s1,0.7923288817530649,477
s2,0.1656453980188211,477
s3,0.7620054727529141,477
s4,-0.05241826687003752,477
s1,0.7937401507331118,478
s2,0.19669097507208827,478
s3,0.7296201265475275,478
s4,0.06896974971899286,478
s1,0.7999217816038481,479
s2,0.18629591496625222,479
s3,0.7552590390797076,479
s4,0.039790119037921304,479
s1,0.8036106783564619,480
s2,0.09797902234636476,480
s3,0.782190813525504,480
s4,0.04229383064652619,480
s1,0.8119614053225644,481
s2,-0.04862241808072019,481
s3,0.7682444429952424,481
s4,-0.27144864911700045,481
s1,0.7852391374767169,482
s2,0.1936553621741052,482
s3,0.758263866637504,482
s4,0.047150580299922945,482
s1,0.8125496880803649,483
s2,0.10613789775428709,483
s3,0.7890973141333715,483
s4,-0.011811606945989442,483
s1,0.76885523067048,484
s2,-0.0708779848975063,484
s3,0.7551713382759992,484
s4,-0.11428869465658749,484
s1,0.7982750241952783,485
s2,0.20102483670056284,485
s3,0.7530944788519996,485
s4,0.151225579224958,485
s1,0.772139883038521,486
s2,0.2694803582104776,486
s3,0.7515988874439695,486
s4,0.11367680447143928,486
s1,0.7970338226695283,487
s2,0.20671423288278956,487
s3,0.7802627701969657,487
s4,0.04332306229502197,487
s1,0.7681040616630899,488
s2,0.11956289684911434,488
s3,0.7521741457314997,488
s4,-0.03796507685862442,488
s1,0.8048137438674002,489
s2,0.0683932977652461,489
s3,0.7832853790810208,489
s4,-0.05158881114127363,489
s1,0.7951243837436051,490
s2,0.1050960918570509,490
s3,0.7798474598902032,490
s4,-0.0031338237514025647,490
s1,0.806642018034488,491
s2,0.17408167677160116,491
s3,0.7440036937479727,491
s4,0.08203057975213822,491
s1,0.8418112321190808,492
s2,0.006700448290798211,492
s3,0.8016690571154298,492
s4,-0.03631773712501479,492
s1,0.8198386765262832,493
s2,0.14717729012827435,493
s3,0.8167401353916561,493
s4,-0.018142571918673005,493
s1,0.7098957664005573,494
s2,-0.12962232452316597,494
s3,0.707616541848727,494
s4,-0.2259081725109445,494
s1,0.8240592803784847,495
