metric,mean,method,i,dataset
RMSE,1.5144708130229823,block,240,simulated
RMSPE,40.145735125362314,block,240,simulated
RSR,0.8966512309727772,block,240,simulated
r,0.4591922553492737,block,240,simulated
r2,0.22900624000508427,block,240,simulated
CCC,0.23060696969726072,KF,240,real
MAE,4.913155603880393,KF,240,real
R2,0.0015634821298973571,KF,240,real
RMSE,6.257282992661557,KF,240,real
RMSPE,0.1281810033182733,KF,240,real
RSR,0.9985449661325784,KF,240,real
r,0.28635156749978347,KF,240,real
r2,0.08347461628334495,KF,240,real
CCC,0.11309830348748724,block,240,real
MAE,5.273728048773972,block,240,real
R2,-0.18490536560541412,block,240,real
RMSE,6.675547832757516,block,240,real
RMSPE,0.13637748343682932,block,240,real
RSR,1.0873128454181533,block,240,real
r,0.14605916518261594,block,240,real
r2,0.02295808882656236,block,240,real
CCC,0.5202951465211959,KF,241,simulated
MAE,1.1799456020987675,KF,241,simulated
R2,0.3405941753524974,KF,241,simulated
RMSE,1.4797561420436827,KF,241,simulated
RMSPE,8.224027932598199,KF,241,simulated
RSR,0.8103213613607587,KF,241,simulated
r,0.5913572108733006,KF,241,simulated
r2,0.35499770329227137,KF,241,simulated
CCC,0.4353757957598487,block,241,simulated
MAE,1.2507926771056552,block,241,simulated
R2,0.23157663341358284,block,241,simulated
RMSE,1.5945498769038062,block,241,simulated
RMSPE,8.600608323834264,block,241,simulated
RSR,0.8753379913374554,block,241,simulated
r,0.5146899561169435,block,241,simulated
r2,0.2684648473225351,block,241,simulated
CCC,0.2615257881317778,KF,241,real
MAE,4.730467361030204,KF,241,real
R2,0.08244704390163282,KF,241,real
RMSE,6.034637739570505,KF,241,real
RMSPE,0.12192284291308493,KF,241,real
RSR,0.9576897012227495,KF,241,real
r,0.33151000927485874,KF,241,real
r2,0.1116178070063281,KF,241,real
CCC,0.11310554522731199,block,241,real
MAE,5.215625330659475,block,241,real
R2,-0.1688002170246569,block,241,real
RMSE,6.6261882180226115,block,241,real
RMSPE,0.13568224230841958,block,241,real
RSR,1.0797584223077992,block,241,real
r,0.14924984108748793,block,241,real
r2,0.02399273535653741,block,241,real
CCC,0.5125338213744302,KF,242,simulated
MAE,1.1349008457854834,KF,242,simulated
R2,0.33631656674477467,KF,242,simulated
RMSE,1.3960045965997023,KF,242,simulated
RMSPE,5.954626792785152,KF,242,simulated
RSR,0.81448619177587,KF,242,simulated
r,0.5832474543085195,KF,242,simulated
r2,0.34077366661382774,KF,242,simulated
CCC,0.40931480072500753,block,242,simulated
MAE,1.2137520122439043,block,242,simulated
R2,0.23061123346796367,block,242,simulated
RMSE,1.486353136317865,block,242,simulated
RMSPE,6.221802165344699,block,242,simulated
RSR,0.8736091781280996,block,242,simulated
r,0.4861107205438555,block,242,simulated
r2,0.2549594532399834,block,242,simulated
CCC,0.2702397547563911,KF,242,real
MAE,4.852866987906782,KF,242,real
R2,0.057934369101938166,KF,242,real
RMSE,6.082557043088904,KF,242,real
RMSPE,0.12171155102759036,KF,242,real
RSR,0.9705274065995556,KF,242,real
r,0.33053467460754815,KF,242,real
r2,0.1100669352628076,KF,242,real
CCC,0.12768541768818664,block,242,real
MAE,5.215656303138641,block,242,real
R2,-0.15736100879500317,block,242,real
RMSE,6.588988107863266,block,242,real
RMSPE,0.13464013070888856,block,242,real
RSR,1.074248376218698,block,242,real
r,0.16813432633932682,block,242,real
r2,0.02989861268705903,block,242,real
CCC,0.5039883830336789,KF,243,simulated
MAE,1.2397425514084355,KF,243,simulated
R2,0.32663772347273207,KF,243,simulated
RMSE,1.5478200445711667,KF,243,simulated
RMSPE,4.630838079750499,KF,243,simulated
RSR,0.8199272148490304,KF,243,simulated
r,0.5830901380805312,KF,243,simulated
r2,0.3418080135443515,KF,243,simulated
CCC,0.2533722570232182,block,243,simulated
MAE,1.4776200640923915,block,243,simulated
R2,-0.11392851223412104,block,243,simulated
RMSE,1.8666917038384476,block,243,simulated
RMSPE,3.7246452180932432,block,243,simulated
RSR,1.0388771792089089,block,243,simulated
r,0.3152101902234576,block,243,simulated
r2,0.13928956080010743,block,243,simulated
CCC,0.28502283196001604,KF,243,real
MAE,4.734254822366849,KF,243,real
R2,0.09155058667491578,KF,243,real
RMSE,5.980536282138881,KF,243,real
RMSPE,0.12083303353399039,KF,243,real
RSR,0.9528393753674188,KF,243,real
r,0.359192656235539,KF,243,real
r2,0.1304610671961911,KF,243,real
CCC,0.1117784220763353,block,243,real
MAE,5.252083358926321,block,243,real
R2,-0.1794248137910456,block,243,real
RMSE,6.651206329819591,block,243,real
RMSPE,0.13585902643667963,block,243,real
RSR,1.084469369393455,block,243,real
r,0.14432300203424542,block,243,real
r2,0.022952197355610677,block,243,real
CCC,0.4820940425112595,KF,244,simulated
MAE,1.3687508681787541,KF,244,simulated
R2,0.2850911203502854,KF,244,simulated
RMSE,1.7128922974169587,KF,244,simulated
RMSPE,8.56634710355148,KF,244,simulated
RSR,0.8447849456632962,KF,244,simulated
r,0.5528398714317002,KF,244,simulated
r2,0.30740255180121756,KF,244,simulated
CCC,0.30099641229816765,block,244,simulated
MAE,1.5316711689455218,block,244,simulated
R2,-0.09168436411658525,block,244,simulated
RMSE,1.9323021648629461,block,244,simulated
RMSPE,15.87649302176321,block,244,simulated
RSR,1.0322104300731922,block,244,simulated
r,0.39082858951433946,block,244,simulated
r2,0.15933607549275577,block,244,simulated
CCC,0.25789772248323256,KF,244,real
MAE,4.80738778381918,KF,244,real
R2,0.06575784243959377,KF,244,real
RMSE,6.086748223149048,KF,244,real
RMSPE,0.1233144489912243,KF,244,real
RSR,0.9664631635775107,KF,244,real
r,0.32338277107813435,KF,244,real
r2,0.10461760845993885,KF,244,real
CCC,0.10666790162479849,block,244,real
MAE,5.296196353498692,block,244,real
R2,-0.18834750170972306,block,244,real
RMSE,6.673701939588923,block,244,real
RMSPE,0.13688349649893525,block,244,real
RSR,1.088456236231256,block,244,real
r,0.13787947357398403,block,244,real
r2,0.021705039528373632,block,244,real
CCC,0.5279669666896337,KF,245,simulated
MAE,1.2987880546060675,KF,245,simulated
R2,0.3282158573117686,KF,245,simulated
RMSE,1.6464421477668745,KF,245,simulated
RMSPE,25.510933090820355,KF,245,simulated
RSR,0.8164897765188562,KF,245,simulated
r,0.58802232433738,KF,245,simulated
r2,0.35297164440582246,KF,245,simulated
CCC,0.3579921966863176,block,245,simulated
MAE,1.3784927000531793,block,245,simulated
R2,0.01745372842957993,block,245,simulated
RMSE,1.7786842373349956,block,245,simulated
RMSPE,15.556024761160183,block,245,simulated
RSR,0.972173527835527,block,245,simulated
r,0.4377125714005663,block,245,simulated
r2,0.21906848674888868,block,245,simulated
CCC,0.2719119806927764,KF,245,real
MAE,4.8409623252491825,KF,245,real
R2,0.063193126264669,KF,245,real
RMSE,6.090968505298039,KF,245,real
RMSPE,0.12332715346780367,KF,245,real
RSR,0.967288188342225,KF,245,real
r,0.33548615191119363,KF,245,real
r2,0.11549387177238353,KF,245,real
CCC,0.1154557344275821,block,245,real
MAE,5.2235670291026315,block,245,real
R2,-0.15938794038098192,block,245,real
RMSE,6.597465644296812,block,245,real
RMSPE,0.13512389161780092,block,245,real
RSR,1.075395296888862,block,245,real
r,0.15545813670244515,block,245,real
r2,0.027267026076480783,block,245,real
CCC,0.4571120683389563,KF,246,simulated
MAE,1.3005683510001589,KF,246,simulated
R2,0.28928664285633926,KF,246,simulated
RMSE,1.6179117187047283,KF,246,simulated
RMSPE,21.00341235259395,KF,246,simulated
RSR,0.8427390081717171,KF,246,simulated
r,0.5514727710757236,KF,246,simulated
r2,0.30547840190078945,KF,246,simulated
CCC,0.19283976776085054,block,246,simulated
MAE,1.5644115782608685,block,246,simulated
R2,-0.12419975096415785,block,246,simulated
RMSE,1.9117418937088508,block,246,simulated
RMSPE,43.05345176422916,block,246,simulated
RSR,1.053294278118194,block,246,simulated
r,0.3104709099293159,block,246,simulated
r2,0.1003363336150067,block,246,simulated
CCC,0.23298277459754746,KF,246,real
MAE,4.919231707930997,KF,246,real
R2,0.017623051759247943,KF,246,real
RMSE,6.234633241985326,KF,246,real
RMSPE,0.12593636324116944,KF,246,real
RSR,0.991103906227781,KF,246,real
r,0.2863282222403632,KF,246,real
r2,0.08263958309948229,KF,246,real
CCC,0.1231860411902732,block,246,real
MAE,5.240850462696756,block,246,real
R2,-0.16622123260391022,block,246,real
RMSE,6.612366131791916,block,246,real
RMSPE,0.13484332132251828,block,246,real
RSR,1.078271496107644,block,246,real
r,0.1591419713989621,block,246,real
r2,0.027384446129477463,block,246,real
CCC,0.40249021798775586,KF,247,simulated
MAE,1.300288373572923,KF,247,simulated
R2,0.2418588954226655,KF,247,simulated
RMSE,1.627312090190056,KF,247,simulated
RMSPE,5.707105391810807,KF,247,simulated
RSR,0.8698890902353343,KF,247,simulated
r,0.49499833161229123,KF,247,simulated
r2,0.24909448101785422,KF,247,simulated
CCC,0.3478041081456744,block,247,simulated
MAE,1.3542729661083888,block,247,simulated
R2,0.17218180598406452,block,247,simulated
RMSE,1.6977905103489508,block,247,simulated
RMSPE,4.7741327346436355,block,247,simulated
RSR,0.9081469310807874,block,247,simulated
r,0.42487847750004715,block,247,simulated
r2,0.19519736513687125,block,247,simulated
CCC,0.2982143077604604,KF,247,real
MAE,4.632116308339981,KF,247,real
R2,0.11370731911167957,KF,247,real
RMSE,5.925154258954056,KF,247,real
RMSPE,0.11857898074858271,KF,247,real
RSR,0.9414150401761336,KF,247,real
r,0.37511616052923796,KF,247,real
r2,0.14102242560348077,KF,247,real
CCC,0.11740471359204634,block,247,real
MAE,5.235586371002008,block,247,real
R2,-0.17291894178473943,block,247,real
RMSE,6.636338604588874,block,247,real
RMSPE,0.13580913229705024,block,247,real
RSR,1.0816375594153291,block,247,real
r,0.1526844536803854,block,247,real
r2,0.025864044238965277,block,247,real
CCC,0.5257929548486591,KF,248,simulated
MAE,1.2128755093532826,KF,248,simulated
R2,0.33511786024554047,KF,248,simulated
RMSE,1.5420137690233766,KF,248,simulated
RMSPE,4.015072838907361,KF,248,simulated
RSR,0.8132604890850335,KF,248,simulated
r,0.5970421968615445,KF,248,simulated
r2,0.36119784518427656,KF,248,simulated
CCC,0.3395248612011039,block,248,simulated
MAE,1.337807526780465,block,248,simulated
R2,0.04864431545482532,block,248,simulated
RMSE,1.683153189987511,block,248,simulated
RMSPE,4.871399562628199,block,248,simulated
RSR,0.968705484500188,block,248,simulated
r,0.45300101942997656,block,248,simulated
r2,0.2081321063251341,block,248,simulated
CCC,0.2599779855394347,KF,248,real
MAE,4.796822650722736,KF,248,real
R2,0.06611099066558712,KF,248,real
RMSE,6.087366646486064,KF,248,real
RMSPE,0.12390701226968359,KF,248,real
RSR,0.9663173470296257,KF,248,real
r,0.32633012762807584,KF,248,real
r2,0.10664324962094925,KF,248,real
CCC,0.12356738083498568,block,248,real
MAE,5.210543684847069,block,248,real
R2,-0.1533997095489715,block,248,real
RMSE,6.578510088797249,block,248,real
RMSPE,0.13433535434173197,block,248,real
RSR,1.072497980469876,block,248,real
r,0.1629395645340003,block,248,real
r2,0.028502074324658056,block,248,real
CCC,0.44919728398625697,KF,249,simulated
MAE,1.210501019067174,KF,249,simulated
R2,0.2823853576739996,KF,249,simulated
RMSE,1.5169828746249354,KF,249,simulated
RMSPE,7.667997383903689,KF,249,simulated
RSR,0.8470021582383577,KF,249,simulated
r,0.535498420556295,KF,249,simulated
r2,0.2872804571032876,KF,249,simulated
CCC,0.10582798328786758,block,249,simulated
MAE,1.5011203848048584,block,249,simulated
R2,-0.2109607345209509,block,249,simulated
RMSE,1.8424705176248224,block,249,simulated
RMSPE,12.415988653020051,block,249,simulated
RSR,1.0950580256630555,block,249,simulated
r,0.22141802029719707,block,249,simulated
r2,0.05321382970893231,block,249,simulated
CCC,0.2779470711883208,KF,249,real
MAE,4.698093098143159,KF,249,real
R2,0.09374421623367064,KF,249,real
RMSE,5.989564763878114,KF,249,real
RMSPE,0.12025613781867255,KF,249,real
RSR,0.9518714771104054,KF,249,real
r,0.34882330657945926,KF,249,real
r2,0.12256442522156813,KF,249,real
CCC,0.12570717024357295,block,249,real
MAE,5.226114088223444,block,249,real
R2,-0.1647304513572226,block,249,real
RMSE,6.607816678062849,block,249,real
RMSPE,0.13512332715245903,block,249,real
RSR,1.0775789609790796,block,249,real
r,0.16366209392458006,block,249,real
r2,0.029673811789531324,block,249,real
CCC,0.473578077841736,KF,250,simulated
MAE,1.376361414490553,KF,250,simulated
R2,0.28510162908912534,KF,250,simulated
RMSE,1.6911727859223014,KF,250,simulated
RMSPE,20.150046209413816,KF,250,simulated
RSR,0.8454165540750239,KF,250,simulated
r,0.5522572235733754,KF,250,simulated
r2,0.30518448731526776,KF,250,simulated
CCC,0.12893738750490308,block,250,simulated
MAE,1.7121099646936961,block,250,simulated
R2,-0.29779711093282246,block,250,simulated
RMSE,2.1031428735890714,block,250,simulated
RMSPE,48.86456393008439,block,250,simulated
RSR,1.1326699328202579,block,250,simulated
r,0.22233296115688514,block,250,simulated
r2,0.06190715552436767,block,250,simulated
CCC,0.21665828009742605,KF,250,real
MAE,4.926182746806298,KF,250,real
R2,0.00684288207002844,KF,250,real
RMSE,6.275867539219777,KF,250,real
RMSPE,0.12883968189037223,KF,250,real
RSR,0.9965260357853197,KF,250,real
r,0.267064450856004,KF,250,real
r2,0.07138532310804828,KF,250,real
CCC,0.12854200591700757,block,250,real
MAE,5.221250047554882,block,250,real
R2,-0.15179622184992558,block,250,real
RMSE,6.582833941590241,block,250,real
RMSPE,0.13378232475747545,block,250,real
RSR,1.0721802217176564,block,250,real
r,0.16585773119273894,block,250,real
r2,0.031773208586147635,block,250,real
CCC,0.46975203584258685,KF,251,simulated
MAE,1.2957085336977836,KF,251,simulated
R2,0.27607468376935707,KF,251,simulated
RMSE,1.6233584063406898,KF,251,simulated
RMSPE,21.35737077926959,KF,251,simulated
RSR,0.8504080572310205,KF,251,simulated
r,0.5496939319285831,KF,251,simulated
r2,0.30454430415655515,KF,251,simulated
CCC,0.2931230539217704,block,251,simulated
MAE,1.4324255594262196,block,251,simulated
R2,0.039163531651942675,block,251,simulated
RMSE,1.766252489781358,block,251,simulated
RMSPE,32.88479484682425,block,251,simulated
RSR,0.9779015813498678,block,251,simulated
r,0.3837089253078916,block,251,simulated
r2,0.15326833001041038,block,251,simulated
CCC,0.2731067533818043,KF,251,real
MAE,4.732711684459967,KF,251,real
R2,0.08364436061488394,KF,251,real
RMSE,6.016882812792509,KF,251,real
RMSPE,0.12110411874080329,KF,251,real
RSR,0.9571976073545846,KF,251,real
r,0.3442755700038535,KF,251,real
r2,0.11858726806071779,KF,251,real
CCC,0.12514443686164992,block,251,real
MAE,5.252495841028009,block,251,real
R2,-0.16013077346779112,block,251,real
RMSE,6.59875330903711,block,251,real
RMSPE,0.1341483790980166,block,251,real
RSR,1.0756753167598512,block,251,real
r,0.16271613732095044,block,251,real
r2,0.02901729299079145,block,251,real
CCC,0.42869055013802876,KF,252,simulated
MAE,1.1460333388064576,KF,252,simulated
R2,0.26460676124447813,KF,252,simulated
RMSE,1.4017280844659268,KF,252,simulated
RMSPE,51.553839322670456,KF,252,simulated
RSR,0.8574729850302987,KF,252,simulated
r,0.5234679490752007,KF,252,simulated
r2,0.2744594934637902,KF,252,simulated
CCC,0.373211585330045,block,252,simulated
MAE,1.2033101832992337,block,252,simulated
R2,0.17977526558007775,block,252,simulated
RMSE,1.4714769717651688,block,252,simulated
RMSPE,54.97223095009932,block,252,simulated
RSR,0.9045950161694334,block,252,simulated
r,0.4651141548993958,block,252,simulated
r2,0.2198413547133685,block,252,simulated
CCC,0.2605493768213126,KF,252,real
MAE,4.738631153236523,KF,252,real
R2,0.07849965467229218,KF,252,real
RMSE,6.039523414315757,KF,252,real
RMSPE,0.12201576974664669,KF,252,real
RSR,0.9596562971142483,KF,252,real
r,0.33103925394224915,KF,252,real
r2,0.11257506676654179,KF,252,real
CCC,0.12393509196555501,block,252,real
MAE,5.222537730469607,block,252,real
R2,-0.15908306165162167,block,252,real
RMSE,6.602830227335019,block,252,real
RMSPE,0.13528358115349576,block,252,real
RSR,1.0755140713407407,block,252,real
r,0.16467355548304768,block,252,real
r2,0.029902346229050008,block,252,real
CCC,0.4393320699596697,KF,253,simulated
MAE,1.1389772810924301,KF,253,simulated
R2,0.26439692763771316,KF,253,simulated
RMSE,1.4235079071145134,KF,253,simulated
RMSPE,12.459452979096246,KF,253,simulated
RSR,0.8563518067377992,KF,253,simulated
r,0.5244851748019227,KF,253,simulated
r2,0.28118707842706064,KF,253,simulated
CCC,0.31592559408366067,block,253,simulated
MAE,1.220709992264791,block,253,simulated
R2,0.10221027245877985,block,253,simulated
RMSE,1.5370279032013103,block,253,simulated
RMSPE,11.947758855149267,block,253,simulated
RSR,0.9378606758337086,block,253,simulated
r,0.3817786317419782,block,253,simulated
r2,0.19933824757036533,block,253,simulated
CCC,0.23711334611946736,KF,253,real
MAE,4.831153291467738,KF,253,real
R2,0.03894354267202967,KF,253,real
RMSE,6.165891130793376,KF,253,real
RMSPE,0.1243706109532799,KF,253,real
RSR,0.98023846312327,KF,253,real
r,0.2991946975725801,KF,253,real
r2,0.09023836901863086,KF,253,real
CCC,0.10856969634761204,block,253,real
MAE,5.25906185260598,block,253,real
R2,-0.19241033992188683,block,253,real
RMSE,6.684925140133783,block,253,real
RMSPE,0.13707424695705703,block,253,real
RSR,1.0903101241300643,block,253,real
r,0.14026945871906907,block,253,real
r2,0.023589214944187576,block,253,real
CCC,0.42217056349171217,KF,254,simulated
MAE,1.3008173175683186,KF,254,simulated
R2,0.2506768444624921,KF,254,simulated
RMSE,1.6182110403214527,KF,254,simulated
RMSPE,50.68544235666703,KF,254,simulated
RSR,0.8653880173263299,KF,254,simulated
r,0.5201060174787941,KF,254,simulated
r2,0.2724583116225925,KF,254,simulated
CCC,0.1893108514828338,block,254,simulated
MAE,1.5094985135186807,block,254,simulated
R2,-0.0335525885478124,block,254,simulated
RMSE,1.8470213030987706,block,254,simulated
RMSPE,56.98800631023221,block,254,simulated
RSR,1.0161378368388168,block,254,simulated
r,0.32005430464744095,block,254,simulated
r2,0.11610320929123615,block,254,simulated
CCC,0.23409072110786622,KF,254,real
MAE,4.852429400649268,KF,254,real
R2,0.03075679485125356,KF,254,real
RMSE,6.162582614651874,KF,254,real
RMSPE,0.1252677612847933,KF,254,real
RSR,0.9832049367879528,KF,254,real
r,0.30000274205021776,KF,254,real
