metric,mean,method,i,dataset
RMSPE,3.9094831296496615,FS1_HT1,255,simulated
RSR,1.1040737384911652,FS1_HT1,255,simulated
r,-0.019574889679990475,FS1_HT1,255,simulated
r2,0.024004057202094503,FS1_HT1,255,simulated
CCC,0.021949572532146733,FS0_HT0,255,spectral
MAE,4.905758766092361,FS0_HT0,255,spectral
R2,0.0008154161664353898,FS0_HT0,255,spectral
RMSE,6.283161741585516,FS0_HT0,255,spectral
RMSPE,0.13071705627054944,FS0_HT0,255,spectral
RSR,0.9995877695019086,FS0_HT0,255,spectral
r,0.17840632717360524,FS0_HT0,255,spectral
r2,0.03513442992453729,FS0_HT0,255,spectral
CCC,0.0097603989870265,FS0_HT1,255,spectral
MAE,4.905359713315368,FS0_HT1,255,spectral
R2,0.0012529155303670381,FS0_HT1,255,spectral
RMSE,6.281855133251797,FS0_HT1,255,spectral
RMSPE,0.13044028257474172,FS0_HT1,255,spectral
RSR,0.9993697427417381,FS0_HT1,255,spectral
r,0.15591158684771247,FS0_HT1,255,spectral
r2,0.03181296095937587,FS0_HT1,255,spectral
CCC,0.013848388697919281,FS1_HT0,255,spectral
MAE,4.90119083686862,FS1_HT0,255,spectral
R2,-0.0013864644134066184,FS1_HT0,255,spectral
RMSE,6.290081461211557,FS1_HT0,255,spectral
RMSPE,0.13070240145647605,FS1_HT0,255,spectral
RSR,1.0006770661987308,FS1_HT0,255,spectral
r,0.07521637379315657,FS1_HT0,255,spectral
r2,0.010976390433011147,FS1_HT0,255,spectral
CCC,0.013848388697919281,FS1_HT1,255,spectral
MAE,4.90119083686862,FS1_HT1,255,spectral
R2,-0.0013864644134066184,FS1_HT1,255,spectral
RMSE,6.290081461211557,FS1_HT1,255,spectral
RMSPE,0.13070240145647605,FS1_HT1,255,spectral
RSR,1.0006770661987308,FS1_HT1,255,spectral
r,0.07521637379315657,FS1_HT1,255,spectral
r2,0.010976390433011147,FS1_HT1,255,spectral
CCC,0.4274991510877803,FS0_HT0,256,simulated
MAE,0.6712501205877075,FS0_HT0,256,simulated
R2,0.2906523868585287,FS0_HT0,256,simulated
RMSE,0.86725094452251,FS0_HT0,256,simulated
RMSPE,1.7964920530618804,FS0_HT0,256,simulated
RSR,0.8411570068287819,FS0_HT0,256,simulated
r,0.6697829490815979,FS0_HT0,256,simulated
r2,0.4543041352130805,FS0_HT0,256,simulated
CCC,0.4371494597972453,FS0_HT1,256,simulated
MAE,0.6741990797643752,FS0_HT1,256,simulated
R2,0.2773834469142045,FS0_HT1,256,simulated
RMSE,0.8757677824143766,FS0_HT1,256,simulated
RMSPE,2.97251810649665,FS0_HT1,256,simulated
RSR,0.8486203556278642,FS0_HT1,256,simulated
r,0.6486362266749659,FS0_HT1,256,simulated
r2,0.4284231433269204,FS0_HT1,256,simulated
CCC,0.037918244078526966,FS1_HT0,256,simulated
MAE,0.9269931260231272,FS1_HT0,256,simulated
R2,-0.3743337097580107,FS1_HT0,256,simulated
RMSE,1.1829748667749957,FS1_HT0,256,simulated
RMSPE,3.6641732690640594,FS1_HT0,256,simulated
RSR,1.166412043705445,FS1_HT0,256,simulated
r,0.08500159582915698,FS1_HT0,256,simulated
r2,0.026534479010283434,FS1_HT0,256,simulated
CCC,0.0013607531114019134,FS1_HT1,256,simulated
MAE,0.8686219564397339,FS1_HT1,256,simulated
R2,-0.22913396602812397,FS1_HT1,256,simulated
RMSE,1.130466033779292,FS1_HT1,256,simulated
RMSPE,1.6932826193376875,FS1_HT1,256,simulated
RSR,1.107782509957147,FS1_HT1,256,simulated
r,0.01328093424718022,FS1_HT1,256,simulated
r2,0.010070579141030874,FS1_HT1,256,simulated
CCC,0.013753705387649242,FS0_HT0,256,spectral
MAE,4.933829530880663,FS0_HT0,256,spectral
R2,-0.029185626598357394,FS0_HT0,256,spectral
RMSE,6.336505258923367,FS0_HT0,256,spectral
RMSPE,0.13131739930977032,FS0_HT0,256,spectral
RSR,1.0144300452917725,FS0_HT0,256,spectral
r,0.0965688606425581,FS0_HT0,256,spectral
r2,0.018677860342706517,FS0_HT0,256,spectral
CCC,-0.0051250808292368985,FS0_HT1,256,spectral
MAE,4.950287396396364,FS0_HT1,256,spectral
R2,-0.05675655369520136,FS0_HT1,256,spectral
RMSE,6.414073036397528,FS0_HT1,256,spectral
RMSPE,0.13218797216094788,FS0_HT1,256,spectral
RSR,1.0275345716530602,FS0_HT1,256,spectral
r,0.06293243468458792,FS0_HT1,256,spectral
r2,0.017617289786708467,FS0_HT1,256,spectral
CCC,0.0013727572371099177,FS1_HT0,256,spectral
MAE,4.955588923695226,FS1_HT0,256,spectral
R2,-0.036334768849479816,FS1_HT0,256,spectral
RMSE,6.357676151900962,FS1_HT0,256,spectral
RMSPE,0.13158490328964886,FS1_HT0,256,spectral
RSR,1.017927453243487,FS1_HT0,256,spectral
r,0.05733775184250047,FS1_HT0,256,spectral
r2,0.018361364589766012,FS1_HT0,256,spectral
CCC,-0.015823383265268824,FS1_HT1,256,spectral
MAE,4.9780278681285335,FS1_HT1,256,spectral
R2,-0.07565671625729342,FS1_HT1,256,spectral
RMSE,6.466873000641714,FS1_HT1,256,spectral
RMSPE,0.13306191616967347,FS1_HT1,256,spectral
RSR,1.036305948548989,FS1_HT1,256,spectral
r,0.0017541809962929368,FS1_HT1,256,spectral
r2,0.024866593661833,FS1_HT1,256,spectral
CCC,0.32275362470559865,FS0_HT0,257,simulated
MAE,0.8041468808174959,FS0_HT0,257,simulated
R2,0.1285453722654357,FS0_HT0,257,simulated
RMSE,1.0056047416943712,FS0_HT0,257,simulated
RMSPE,69.67123810087833,FS0_HT0,257,simulated
RSR,0.9304715770749707,FS0_HT0,257,simulated
r,0.6163919417088005,FS0_HT0,257,simulated
r2,0.39760642549599295,FS0_HT0,257,simulated
CCC,0.32275362470559865,FS0_HT1,257,simulated
MAE,0.8041468808174959,FS0_HT1,257,simulated
R2,0.1285453722654357,FS0_HT1,257,simulated
RMSE,1.0056047416943712,FS0_HT1,257,simulated
RMSPE,69.67123810087833,FS0_HT1,257,simulated
RSR,0.9304715770749707,FS0_HT1,257,simulated
r,0.6163919417088005,FS0_HT1,257,simulated
r2,0.39760642549599295,FS0_HT1,257,simulated
CCC,-0.11687055933755593,FS1_HT0,257,simulated
MAE,1.084948734372313,FS1_HT0,257,simulated
R2,-0.7767600502590162,FS1_HT0,257,simulated
RMSE,1.4102795139191002,FS1_HT0,257,simulated
RMSPE,18.426341273280876,FS1_HT0,257,simulated
RSR,1.305906633427068,FS1_HT0,257,simulated
r,-0.21050276649718,FS1_HT0,257,simulated
r2,0.05468651084514341,FS1_HT0,257,simulated
CCC,-0.11590861072489451,FS1_HT1,257,simulated
MAE,1.0624769007550818,FS1_HT1,257,simulated
R2,-0.5279327410949616,FS1_HT1,257,simulated
RMSE,1.3288120429250387,FS1_HT1,257,simulated
RMSPE,13.23013665144741,FS1_HT1,257,simulated
RSR,1.2294651014566975,FS1_HT1,257,simulated
r,-0.23173852946831858,FS1_HT1,257,simulated
r2,0.060942009092536345,FS1_HT1,257,simulated
CCC,0.03676521998885031,FS0_HT0,257,spectral
MAE,4.937691590568601,FS0_HT0,257,spectral
R2,-0.0584196697558305,FS0_HT0,257,spectral
RMSE,6.438690571044613,FS0_HT0,257,spectral
RMSPE,0.13313544191769988,FS0_HT0,257,spectral
RSR,1.0277158660708205,FS0_HT0,257,spectral
r,0.1420234572552554,FS0_HT0,257,spectral
r2,0.02595232915635217,FS0_HT0,257,spectral
CCC,0.0008936113975789764,FS0_HT1,257,spectral
MAE,4.965836341009959,FS0_HT1,257,spectral
R2,-0.026598656723904913,FS0_HT1,257,spectral
RMSE,6.33795610615409,FS0_HT1,257,spectral
RMSPE,0.13108850898110025,FS0_HT1,257,spectral
RSR,1.0131751409852356,FS0_HT1,257,spectral
r,0.0340792916163933,FS0_HT1,257,spectral
r2,0.02131964832566898,FS0_HT1,257,spectral
CCC,0.007598725195299133,FS1_HT0,257,spectral
MAE,4.954730728522126,FS1_HT0,257,spectral
R2,-0.0375585735037244,FS1_HT0,257,spectral
RMSE,6.370734865156668,FS1_HT0,257,spectral
RMSPE,0.13205032659322122,FS1_HT0,257,spectral
RSR,1.0185472309267545,FS1_HT0,257,spectral
r,0.03246579047225092,FS1_HT0,257,spectral
r2,0.005813558620980078,FS1_HT0,257,spectral
CCC,0.001066995167330244,FS1_HT1,257,spectral
MAE,4.971969265387603,FS1_HT1,257,spectral
R2,-0.039495282674023316,FS1_HT1,257,spectral
RMSE,6.376025232143149,FS1_HT1,257,spectral
RMSPE,0.13199543954279438,FS1_HT1,257,spectral
RSR,1.0194887333453684,FS1_HT1,257,spectral
r,-0.001711150423456323,FS1_HT1,257,spectral
r2,0.01324273457493065,FS1_HT1,257,spectral
CCC,0.41919319776024644,FS0_HT0,258,simulated
MAE,0.6817366246713614,FS0_HT0,258,simulated
R2,0.2386992627929613,FS0_HT0,258,simulated
RMSE,0.8472575366447135,FS0_HT0,258,simulated
RMSPE,9.605490511076471,FS0_HT0,258,simulated
RSR,0.8704902629369515,FS0_HT0,258,simulated
r,0.6721728468644509,FS0_HT0,258,simulated
r2,0.4537903896632738,FS0_HT0,258,simulated
CCC,0.41919319776024644,FS0_HT1,258,simulated
MAE,0.6817366246713614,FS0_HT1,258,simulated
R2,0.2386992627929613,FS0_HT1,258,simulated
RMSE,0.8472575366447135,FS0_HT1,258,simulated
RMSPE,9.605490511076471,FS0_HT1,258,simulated
RSR,0.8704902629369515,FS0_HT1,258,simulated
r,0.6721728468644509,FS0_HT1,258,simulated
r2,0.4537903896632738,FS0_HT1,258,simulated
CCC,-0.09856362845296775,FS1_HT0,258,simulated
MAE,0.94412881929312,FS1_HT0,258,simulated
R2,-0.47316999485891154,FS1_HT0,258,simulated
RMSE,1.176704425708218,FS1_HT0,258,simulated
RMSPE,7.655424666734019,FS1_HT0,258,simulated
RSR,1.2091479099893219,FS1_HT0,258,simulated
r,-0.14107112581816,FS1_HT0,258,simulated
r2,0.060563926119269564,FS1_HT0,258,simulated
CCC,-0.13070516197221674,FS1_HT1,258,simulated
MAE,0.932107870413206,FS1_HT1,258,simulated
R2,-0.36297567773805994,FS1_HT1,258,simulated
RMSE,1.1351802190785552,FS1_HT1,258,simulated
RMSPE,3.5437403810044854,FS1_HT1,258,simulated
RSR,1.1655722582209458,FS1_HT1,258,simulated
r,-0.24677898729709682,FS1_HT1,258,simulated
r2,0.08543958035995182,FS1_HT1,258,simulated
CCC,0.018920897862706898,FS0_HT0,258,spectral
MAE,4.9336691088830635,FS0_HT0,258,spectral
R2,-0.039211266652724966,FS0_HT0,258,spectral
RMSE,6.3242332672896415,FS0_HT0,258,spectral
RMSPE,0.13134676819759847,FS0_HT0,258,spectral
RSR,1.019161101632465,FS0_HT0,258,spectral
r,0.11486449801098053,FS0_HT0,258,spectral
r2,0.031156692679629904,FS0_HT0,258,spectral
CCC,0.007226061328159707,FS0_HT1,258,spectral
MAE,4.95914918307562,FS0_HT1,258,spectral
R2,-0.045628981400396285,FS0_HT1,258,spectral
RMSE,6.34240344361229,FS0_HT1,258,spectral
RMSPE,0.1313202843398858,FS0_HT1,258,spectral
RSR,1.022397811660814,FS0_HT1,258,spectral
r,0.09281339324860742,FS0_HT1,258,spectral
r2,0.02410408673729448,FS0_HT1,258,spectral
CCC,0.008192463647468517,FS1_HT0,258,spectral
MAE,4.9592773727707735,FS1_HT0,258,spectral
R2,-0.05944596033148064,FS1_HT0,258,spectral
RMSE,6.3887296749216755,FS1_HT0,258,spectral
RMSPE,0.13261507371585263,FS1_HT0,258,spectral
RSR,1.0290206752104887,FS1_HT0,258,spectral
r,0.0719047825222628,FS1_HT0,258,spectral
r2,0.029382839602545407,FS1_HT0,258,spectral
CCC,-0.0216599466985189,FS1_HT1,258,spectral
MAE,5.039669169335426,FS1_HT1,258,spectral
R2,-0.09232461024888199,FS1_HT1,258,spectral
RMSE,6.480389436697926,FS1_HT1,258,spectral
RMSPE,0.13416569290034214,FS1_HT1,258,spectral
RSR,1.0443483484550238,FS1_HT1,258,spectral
r,0.007097208089266965,FS1_HT1,258,spectral
r2,0.02607571929859031,FS1_HT1,258,spectral
CCC,0.4569348843864212,FS0_HT0,259,simulated
MAE,0.6613767444043354,FS0_HT0,259,simulated
R2,0.29633121266408846,FS0_HT0,259,simulated
RMSE,0.8148280812756944,FS0_HT0,259,simulated
RMSPE,3.6097336382659693,FS0_HT0,259,simulated
RSR,0.8366354226990363,FS0_HT0,259,simulated
r,0.6839733285755372,FS0_HT0,259,simulated
r2,0.47403899961625423,FS0_HT0,259,simulated
CCC,0.4246365222717496,FS0_HT1,259,simulated
MAE,0.6785908834276325,FS0_HT1,259,simulated
R2,0.21849683405894016,FS0_HT1,259,simulated
RMSE,0.8432604847668627,FS0_HT1,259,simulated
RMSPE,2.884684518657421,FS0_HT1,259,simulated
RSR,0.8828591853923322,FS0_HT1,259,simulated
r,0.6411337517200204,FS0_HT1,259,simulated
r2,0.4211534015088135,FS0_HT1,259,simulated
CCC,0.014416989562554095,FS1_HT0,259,simulated
MAE,0.8873635498838695,FS1_HT0,259,simulated
R2,-0.27338201793690503,FS1_HT0,259,simulated
RMSE,1.088824247977051,FS1_HT0,259,simulated
RMSPE,2.984740913827992,FS1_HT0,259,simulated
RSR,1.1267968384567564,FS1_HT0,259,simulated
r,0.006996034339222722,FS1_HT0,259,simulated
r2,0.02242336107902373,FS1_HT0,259,simulated
CCC,-0.005393478776930941,FS1_HT1,259,simulated
MAE,0.8717467486792405,FS1_HT1,259,simulated
R2,-0.24004529142113573,FS1_HT1,259,simulated
RMSE,1.072234308656232,FS1_HT1,259,simulated
RMSPE,2.7250509094874524,FS1_HT1,259,simulated
RSR,1.1122068730197623,FS1_HT1,259,simulated
r,-0.038252410241147464,FS1_HT1,259,simulated
r2,0.02894692831525831,FS1_HT1,259,simulated
CCC,0.04242700990141818,FS0_HT0,259,spectral
MAE,4.872510893016352,FS0_HT0,259,spectral
R2,0.012070521646020294,FS0_HT0,259,spectral
RMSE,6.250086454780576,FS0_HT0,259,spectral
RMSPE,0.12992132937894657,FS0_HT0,259,spectral
RSR,0.9939231766435945,FS0_HT0,259,spectral
r,0.21612243870507153,FS0_HT0,259,spectral
r2,0.06408670368031165,FS0_HT0,259,spectral
CCC,0.017833020208148722,FS0_HT1,259,spectral
MAE,4.901158901188969,FS0_HT1,259,spectral
R2,-0.0011985395034943113,FS0_HT1,259,spectral
RMSE,6.289131332733705,FS0_HT1,259,spectral
RMSPE,0.13059722986772937,FS0_HT1,259,spectral
RSR,1.0005699523622493,FS0_HT1,259,spectral
r,0.2146416328623629,FS0_HT1,259,spectral
r2,0.06321181267616591,FS0_HT1,259,spectral
CCC,0.01975636723272055,FS1_HT0,259,spectral
MAE,4.9011945136428325,FS1_HT0,259,spectral
R2,-0.004092820667474073,FS1_HT0,259,spectral
RMSE,6.29613277584303,FS1_HT0,259,spectral
RMSPE,0.13097982557774374,FS1_HT0,259,spectral
RSR,1.0020008980997717,FS1_HT0,259,spectral
r,0.14896735849140036,FS1_HT0,259,spectral
r2,0.03474398847301051,FS1_HT0,259,spectral
CCC,0.02753599156553093,FS1_HT1,259,spectral
MAE,4.897369491979243,FS1_HT1,259,spectral
R2,0.0029009825741977526,FS1_HT1,259,spectral
RMSE,6.27426596729096,FS1_HT1,259,spectral
RMSPE,0.13052405001041573,FS1_HT1,259,spectral
RSR,0.9985009977772107,FS1_HT1,259,spectral
r,0.13770215814956707,FS1_HT1,259,spectral
r2,0.031136324265819977,FS1_HT1,259,spectral
CCC,0.5369955887178313,FS0_HT0,260,simulated
MAE,0.5946537774513233,FS0_HT0,260,simulated
R2,0.41491764739359915,FS0_HT0,260,simulated
RMSE,0.7534910050554481,FS0_HT0,260,simulated
RMSPE,7.038898328968476,FS0_HT0,260,simulated
RSR,0.7635515805950026,FS0_HT0,260,simulated
r,0.7609399197125752,FS0_HT0,260,simulated
r2,0.5816479643847883,FS0_HT0,260,simulated
CCC,0.5008853277556882,FS0_HT1,260,simulated
MAE,0.635032083705057,FS0_HT1,260,simulated
R2,0.3410069455375512,FS0_HT1,260,simulated
RMSE,0.8003729101678603,FS0_HT1,260,simulated
RMSPE,7.345963104796008,FS0_HT1,260,simulated
RSR,0.808350914682731,FS0_HT1,260,simulated
r,0.715948209893129,FS0_HT1,260,simulated
r2,0.5242123060701325,FS0_HT1,260,simulated
CCC,-0.011490825001801385,FS1_HT0,260,simulated
MAE,0.9312780086277831,FS1_HT0,260,simulated
R2,-0.38631172497064215,FS1_HT0,260,simulated
RMSE,1.1524270332483082,FS1_HT0,260,simulated
RMSPE,8.912131679489622,FS1_HT0,260,simulated
RSR,1.1733516549826732,FS1_HT0,260,simulated
r,-0.01985369222649851,FS1_HT0,260,simulated
r2,0.02223030776649475,FS1_HT0,260,simulated
CCC,-0.10006624622986324,FS1_HT1,260,simulated
MAE,0.8820411793667521,FS1_HT1,260,simulated
R2,-0.2371116520685641,FS1_HT1,260,simulated
RMSE,1.0955236081997557,FS1_HT1,260,simulated
RMSPE,4.958638901044443,FS1_HT1,260,simulated
RSR,1.1107487281987936,FS1_HT1,260,simulated
r,-0.17465634210116443,FS1_HT1,260,simulated
r2,0.07295063239863231,FS1_HT1,260,simulated
CCC,0.02080252395814875,FS0_HT0,260,spectral
MAE,4.888644065596812,FS0_HT0,260,spectral
R2,0.009859202226117959,FS0_HT0,260,spectral
RMSE,6.230255098497613,FS0_HT0,260,spectral
RMSPE,0.1289262706691579,FS0_HT0,260,spectral
RSR,0.9950488302402233,FS0_HT0,260,spectral
r,0.20322069057066922,FS0_HT0,260,spectral
r2,0.05368786475258569,FS0_HT0,260,spectral
CCC,0.02080252395814875,FS0_HT1,260,spectral
MAE,4.888644065596812,FS0_HT1,260,spectral
R2,0.009859202226117959,FS0_HT1,260,spectral
RMSE,6.230255098497613,FS0_HT1,260,spectral
RMSPE,0.1289262706691579,FS0_HT1,260,spectral
RSR,0.9950488302402233,FS0_HT1,260,spectral
r,0.20322069057066922,FS0_HT1,260,spectral
r2,0.05368786475258569,FS0_HT1,260,spectral
CCC,0.021447842396744847,FS1_HT0,260,spectral
MAE,4.9387707162666885,FS1_HT0,260,spectral
R2,-0.021363270931652335,FS1_HT0,260,spectral
RMSE,6.329720633214487,FS1_HT0,260,spectral
RMSPE,0.1303969144037945,FS1_HT0,260,spectral
RSR,1.0103307069661676,FS1_HT0,260,spectral
r,0.1466478368564655,FS1_HT0,260,spectral
r2,0.041050505227286115,FS1_HT0,260,spectral
CCC,0.01161096361866004,FS1_HT1,260,spectral
MAE,4.895530227137662,FS1_HT1,260,spectral
R2,0.0029744819552308234,FS1_HT1,260,spectral
RMSE,6.250588283623625,FS1_HT1,260,spectral
RMSPE,0.12913557195681433,FS1_HT1,260,spectral
RSR,0.9985051159415136,FS1_HT1,260,spectral
r,0.1461851069890386,FS1_HT1,260,spectral
r2,0.040983724500896275,FS1_HT1,260,spectral
CCC,0.39509426957882127,FS0_HT0,261,simulated
MAE,0.704583582053887,FS0_HT0,261,simulated
R2,0.19248454920543884,FS0_HT0,261,simulated
RMSE,0.8596787883583066,FS0_HT0,261,simulated
RMSPE,2.123087675791676,FS0_HT0,261,simulated
RSR,0.8952220246323297,FS0_HT0,261,simulated
r,0.6514488857226884,FS0_HT0,261,simulated
r2,0.44053923453233923,FS0_HT0,261,simulated
CCC,0.3880257740168191,FS0_HT1,261,simulated
MAE,0.7075902822144802,FS0_HT1,261,simulated
R2,0.18311100952600928,FS0_HT1,261,simulated
RMSE,0.866368428524134,FS0_HT1,261,simulated
RMSPE,2.4133335064743795,FS0_HT1,261,simulated
RSR,0.9007909116744482,FS0_HT1,261,simulated
r,0.6328316498569801,FS0_HT1,261,simulated
r2,0.41685835238572755,FS0_HT1,261,simulated
CCC,0.10079061393434448,FS1_HT0,261,simulated
MAE,0.8503115603931588,FS1_HT0,261,simulated
R2,-0.22497070778414016,FS1_HT0,261,simulated
RMSE,1.0606771783491098,FS1_HT0,261,simulated
RMSPE,2.211455868760264,FS1_HT0,261,simulated
RSR,1.099584260450506,FS1_HT0,261,simulated
r,0.14205304993955478,FS1_HT0,261,simulated
r2,0.0848749761398296,FS1_HT0,261,simulated
CCC,0.008295561451734736,FS1_HT1,261,simulated
MAE,0.9021596016360741,FS1_HT1,261,simulated
R2,-0.4155265536817869,FS1_HT1,261,simulated
RMSE,1.1133570587702428,FS1_HT1,261,simulated
RMSPE,2.1305185085274543,FS1_HT1,261,simulated
RSR,1.1702167419857286,FS1_HT1,261,simulated
r,0.011633799471257571,FS1_HT1,261,simulated
r2,0.10715700262330871,FS1_HT1,261,simulated
CCC,0.01751575331909605,FS0_HT0,261,spectral
MAE,5.002369493012468,FS0_HT0,261,spectral
R2,-0.09240916426566992,FS0_HT0,261,spectral
RMSE,6.439195108025119,FS0_HT0,261,spectral
RMSPE,0.13220687808424686,FS0_HT0,261,spectral
RSR,1.0426000531789648,FS0_HT0,261,spectral
r,0.20096094835792094,FS0_HT0,261,spectral
r2,0.04918781297320977,FS0_HT0,261,spectral
CCC,0.01627518923461068,FS0_HT1,261,spectral
MAE,5.044578353976942,FS0_HT1,261,spectral
R2,-0.12775447648979443,FS0_HT1,261,spectral
RMSE,6.536604511954796,FS0_HT1,261,spectral
RMSPE,0.13394737456162342,FS0_HT1,261,spectral
RSR,1.0596786118689177,FS0_HT1,261,spectral
r,0.10559293381707402,FS0_HT1,261,spectral
r2,0.022593957387445792,FS0_HT1,261,spectral
CCC,0.02718006585699325,FS1_HT0,261,spectral
MAE,4.9746540441385765,FS1_HT0,261,spectral
R2,-0.039051988008545854,FS1_HT0,261,spectral
RMSE,6.31493491007109,FS1_HT0,261,spectral
RMSPE,0.129944522674923,FS1_HT0,261,spectral
RSR,1.0190380255363327,FS1_HT0,261,spectral
r,0.12893512268080093,FS1_HT0,261,spectral
r2,0.026043639585617413,FS1_HT0,261,spectral
CCC,0.017604538312859686,FS1_HT1,261,spectral
MAE,4.987751974573891,FS1_HT1,261,spectral
R2,-0.04906138722580526,FS1_HT1,261,spectral
RMSE,6.346721123245222,FS1_HT1,261,spectral
RMSPE,0.13105928414938658,FS1_HT1,261,spectral
RSR,1.0239790330925884,FS1_HT1,261,spectral
r,0.09000351558395875,FS1_HT1,261,spectral
r2,0.012054452268076946,FS1_HT1,261,spectral
CCC,0.4849133325917325,FS0_HT0,262,simulated
MAE,0.5804685785818475,FS0_HT0,262,simulated
R2,0.258946708969221,FS0_HT0,262,simulated
RMSE,0.7352366819432545,FS0_HT0,262,simulated
RMSPE,2.452197238601353,FS0_HT0,262,simulated
RSR,0.8544990033080021,FS0_HT0,262,simulated
r,0.6778667178296568,FS0_HT0,262,simulated
r2,0.4630934255464352,FS0_HT0,262,simulated
CCC,0.4464765117478873,FS0_HT1,262,simulated
MAE,0.583780486105226,FS0_HT1,262,simulated
R2,0.23449559824504584,FS0_HT1,262,simulated
RMSE,0.7424236248184511,FS0_HT1,262,simulated
RMSPE,2.382979803332433,FS0_HT1,262,simulated
RSR,0.8657392004414517,FS0_HT1,262,simulated
r,0.6746707871898122,FS0_HT1,262,simulated
r2,0.4594535559351664,FS0_HT1,262,simulated
CCC,0.20943848459777864,FS1_HT0,262,simulated
MAE,0.7263166327264642,FS1_HT0,262,simulated
R2,-0.08074854587684117,FS1_HT0,262,simulated
RMSE,0.8979832070151463,FS1_HT0,262,simulated
RMSPE,2.299088129000856,FS1_HT0,262,simulated
RSR,1.03570957163214,FS1_HT0,262,simulated
r,0.3157555456682138,FS1_HT0,262,simulated
r2,0.10095465870767924,FS1_HT0,262,simulated
CCC,0.1590517283453366,FS1_HT1,262,simulated
MAE,0.7709232932152559,FS1_HT1,262,simulated
R2,-0.25219846721743444,FS1_HT1,262,simulated
RMSE,0.9631378427575207,FS1_HT1,262,simulated
RMSPE,3.462621306505599,FS1_HT1,262,simulated
RSR,1.1063593184095493,FS1_HT1,262,simulated
r,0.28577357613799015,FS1_HT1,262,simulated
r2,0.08269749632922274,FS1_HT1,262,simulated
CCC,0.04035351331782139,FS0_HT0,262,spectral
MAE,4.9221830314779815,FS0_HT0,262,spectral
R2,-0.02260942737937204,FS0_HT0,262,spectral
RMSE,6.300360880462581,FS0_HT0,262,spectral
RMSPE,0.12974297395520887,FS0_HT0,262,spectral
RSR,1.010743847239824,FS0_HT0,262,spectral
r,0.20689778426437216,FS0_HT0,262,spectral
r2,0.04857140566354038,FS0_HT0,262,spectral
CCC,0.00934541692448089,FS0_HT1,262,spectral
MAE,4.910078598280664,FS0_HT1,262,spectral
R2,-0.005970578540402127,FS0_HT1,262,spectral
RMSE,6.263513431506254,FS0_HT1,262,spectral
RMSPE,0.12911537079768182,FS0_HT1,262,spectral
RSR,1.002969333625887,FS0_HT1,262,spectral
r,0.18383151842504492,FS0_HT1,262,spectral
r2,0.04227972263999421,FS0_HT1,262,spectral
CCC,-0.00043622501098441145,FS1_HT0,262,spectral
MAE,4.989458183979645,FS1_HT0,262,spectral
R2,-0.07545639923892125,FS1_HT0,262,spectral
RMSE,6.441126995508642,FS1_HT0,262,spectral
RMSPE,0.13256858701402172,FS1_HT0,262,spectral
RSR,1.0352222068248274,FS1_HT0,262,spectral
r,0.12934878222774793,FS1_HT0,262,spectral
r2,0.0321357997083915,FS1_HT0,262,spectral
CCC,-0.00043622501098441145,FS1_HT1,262,spectral
MAE,4.989458183979645,FS1_HT1,262,spectral
R2,-0.07545639923892125,FS1_HT1,262,spectral
RMSE,6.441126995508642,FS1_HT1,262,spectral
RMSPE,0.13256858701402172,FS1_HT1,262,spectral
RSR,1.0352222068248274,FS1_HT1,262,spectral
r,0.12934878222774793,FS1_HT1,262,spectral
r2,0.0321357997083915,FS1_HT1,262,spectral
CCC,0.5306747643569345,FS0_HT0,263,simulated
MAE,0.5489788065939137,FS0_HT0,263,simulated
R2,0.3781658624164506,FS0_HT0,263,simulated
RMSE,0.6756893490595876,FS0_HT0,263,simulated
RMSPE,4.220788828938902,FS0_HT0,263,simulated
RSR,0.7872264601652441,FS0_HT0,263,simulated
r,0.734141586105689,FS0_HT0,263,simulated
r2,0.5514065143162671,FS0_HT0,263,simulated
CCC,0.5306747643569345,FS0_HT1,263,simulated
MAE,0.5489788065939137,FS0_HT1,263,simulated
R2,0.3781658624164506,FS0_HT1,263,simulated
RMSE,0.6756893490595876,FS0_HT1,263,simulated
RMSPE,4.220788828938902,FS0_HT1,263,simulated
RSR,0.7872264601652441,FS0_HT1,263,simulated
r,0.734141586105689,FS0_HT1,263,simulated
r2,0.5514065143162671,FS0_HT1,263,simulated
CCC,0.12836240299669915,FS1_HT0,263,simulated
MAE,0.7349308490019316,FS1_HT0,263,simulated
R2,-0.14397119453480725,FS1_HT0,263,simulated
RMSE,0.9068763717859903,FS1_HT0,263,simulated
RMSPE,7.401699756097732,FS1_HT0,263,simulated
RSR,1.0639714331421284,FS1_HT0,263,simulated
r,0.20543512079054108,FS1_HT0,263,simulated
r2,0.0703472566027462,FS1_HT0,263,simulated
CCC,0.07704604146573506,FS1_HT1,263,simulated
MAE,0.7256225419553205,FS1_HT1,263,simulated
R2,-0.16406424095014088,FS1_HT1,263,simulated
RMSE,0.9178054902812178,FS1_HT1,263,simulated
RMSPE,8.294963118427058,FS1_HT1,263,simulated
RSR,1.0718933291146984,FS1_HT1,263,simulated
r,0.13637837371446007,FS1_HT1,263,simulated
r2,0.08203104837050232,FS1_HT1,263,simulated
CCC,0.013814776281922334,FS0_HT0,263,spectral
MAE,4.909535302021329,FS0_HT0,263,spectral
R2,-0.008657010156942424,FS0_HT0,263,spectral
RMSE,6.296834395054554,FS0_HT0,263,spectral
RMSPE,0.13118414002197798,FS0_HT0,263,spectral
